Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0032216,77.29005,0.0,0.0,0.0,-11.468579,0.0027724,-0.0010915,24.084269,-12.615689,-0.0029796,-11.468666,0.0027724,-0.0010915,24.084454,-12.6157875,-0.0029796,0.001431,-0.0010733,0.0008944,5.7137713,13.75675,-0.0059505,27.511642,-0.0033472,-0.0018595,-0.0022314,5.7199078,-13.758053,0.0055786,27.507923,0.0033472,0.0014876,0.0018595
2,0.0,-0.0244973,77.27469,0.0,0.0,0.0,-11.530604,0.0210768,-0.0083243,24.216179,-12.685576,-0.0226612,-11.531261,0.0210768,-0.0083246,24.217579,-12.686317,-0.0226612,0.0108814,-0.0081611,0.0068009,5.609387,13.794821,-0.0452482,27.5755,-0.0254521,-0.0141401,-0.0169681,5.6560493,-13.804718,0.0424202,27.547218,0.0254521,0.0113121,0.0141401
3,0.0,-0.0784904,77.235725,0.0,0.0,0.0,-11.686405,0.0674921,-0.0268685,24.547522,-12.861132,-0.0726437,-11.688486,0.0674913,-0.026871,24.551947,-12.863478,-0.0726439,0.0348647,-0.0261485,0.0217904,5.3444805,13.891434,-0.1449777,27.737562,-0.0815499,-0.0453055,-0.0543666,5.4939885,-13.923147,0.1359166,27.64695,0.0815499,0.0362444,0.0453055
4,0.0,-0.1764025,77.16507,0.0,0.0,0.0,-11.963311,0.1515283,-0.0611731,25.136396,-13.173165,-0.1634104,-11.967883,0.1515243,-0.0611856,25.14612,-13.178318,-0.1634113,0.0783562,-0.0587672,0.0489726,4.8640957,14.066633,-0.3258284,28.031443,-0.1832785,-0.1018214,-0.1221857,5.2001066,-14.137907,0.3054642,27.8278,0.1832785,0.0814571,0.1018214
5,0.0,-0.3262328,77.056946,0.0,0.0,0.0,-12.373982,0.2798038,-0.1152977,26.009666,-13.635966,-0.3026278,-12.382167,0.2797903,-0.1153389,26.02708,-13.645195,-0.302631,0.1449093,-0.108682,0.0905683,4.128985,14.334733,-0.6025762,28.48116,-0.338949,-0.188305,-0.225966,4.7503915,-14.466546,0.5649151,28.104548,0.338949,0.150644,0.188305
6,0.0,-0.5330392,76.9077,0.0,0.0,0.0,-12.917381,0.4562561,-0.1930879,27.164999,-14.248385,-0.495431,-12.930214,0.456221,-0.1931936,27.192314,-14.262866,-0.4954398,0.2367707,-0.177578,0.1479817,3.1143322,14.704781,-0.984563,29.101889,-0.5538167,-0.3076759,-0.3692111,4.129663,-14.920156,0.9230278,28.486538,0.5538167,0.2461408,0.3076759
7,0.0,-0.7991986,76.71563,0.0,0.0,0.0,-13.581587,0.6823929,-0.2981576,28.576788,-14.996976,-0.7446837,-13.599935,0.6823164,-0.2983843,28.615843,-15.017687,-0.7447044,0.354996,-0.266247,0.2218725,1.8084772,15.181035,-1.4761789,29.90076,-0.8303506,-0.461306,-0.5535671,3.3307867,-15.503949,1.3839177,28.978151,0.8303506,0.3690447,0.461306
8,0.0,-1.1246665,76.48076,0.0,0.0,0.0,-14.347568,0.9575743,-0.4337139,30.204134,-15.86019,-1.0512083,-14.372087,0.9574273,-0.4341411,30.25635,-15.887891,-1.0512506,0.4995655,-0.3746742,0.3122284,0.2116374,15.7634115,-2.0773423,30.877655,-1.168505,-0.6491694,-0.7790033,2.3538966,-16.21783,1.9475085,29.579311,1.168505,0.5193356,0.6491694
9,0.0,-1.507238,76.20467,0.0,0.0,0.0,-15.192815,1.2793101,-0.6023031,31.998564,-16.812473,-1.4139813,-15.223968,1.2790538,-0.6030322,32.06494,-16.847706,-1.4140602,0.6695,-0.502125,0.4184375,-1.6653701,16.447968,-2.7839804,32.02594,-1.565989,-0.8699939,-1.0439926,1.2056097,-17.056963,2.6099815,30.285952,1.565989,0.6959951,0.8699939
