Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0038521,77.2896,0.0,0.0,0.0,-11.470423,0.003315,-0.0013052,24.088188,-12.617765,-0.0035627,-11.470526,0.003315,-0.0013052,24.08841,-12.617884,-0.0035627,0.0016018,-0.0012014,0.0010012,5.711119,13.757718,-0.0069491,27.513264,-0.0039089,-0.0021716,-0.0026059,5.718285,-13.759238,0.0065148,27.50892,0.0039089,0.0017373,0.0021716
2,0.0,-0.0291952,77.2713,0.0,0.0,0.0,-11.544251,0.0251176,-0.0099272,24.245203,-12.700953,-0.0270082,-11.545034,0.0251175,-0.0099275,24.246868,-12.701836,-0.0270082,0.0121405,-0.0091054,0.0075878,5.5896792,13.802008,-0.0526676,27.587559,-0.0296255,-0.0164586,-0.0197503,5.643993,-13.81353,0.0493758,27.55464,0.0296255,0.0131669,0.0164586
3,0.0,-0.0932202,77.2251,0.0,0.0,0.0,-11.7285185,0.0801454,-0.031974,24.637081,-12.908586,-0.086288,-11.730981,0.0801442,-0.0319776,24.64232,-12.911361,-0.0862882,0.0387644,-0.0290733,0.0242278,5.282883,13.9138975,-0.1681672,27.775246,-0.094594,-0.0525522,-0.0630627,5.456306,-13.950685,0.1576568,27.670141,0.094594,0.0420418,0.0525522
4,0.0,-0.2087469,77.14172,0.0,0.0,0.0,-12.053262,0.1792519,-0.0726928,25.327677,-13.27453,-0.1934308,-12.058632,0.1792463,-0.0727101,25.339104,-13.280585,-0.1934321,0.0868048,-0.0651036,0.054253,4.729301,14.115793,-0.3765748,28.113907,-0.2118233,-0.1176796,-0.1412156,5.117644,-14.198168,0.3530389,27.878548,0.2118233,0.0941437,0.1176796
5,0.0,-0.3845768,77.01484,0.0,0.0,0.0,-12.529914,0.3296533,-0.1368894,26.34122,-13.811701,-0.3569451,-12.539446,0.3296348,-0.136946,26.361506,-13.822452,-0.3569496,0.1599214,-0.1199411,0.0999509,3.8867557,14.423074,-0.6937682,28.629347,-0.3902446,-0.2168026,-0.2601631,4.6022043,-14.574835,0.6504078,28.195742,0.3902446,0.173442,0.2168026
6,0.0,-0.6258458,76.84073,0.0,0.0,0.0,-13.153209,0.5352256,-0.2291086,27.666313,-14.514176,-0.582199,-13.168019,0.5351778,-0.2292519,27.697836,-14.530888,-0.5822114,0.2602501,-0.1951876,0.1626563,2.7306387,14.844717,-1.1290122,29.336618,-0.6350694,-0.3528163,-0.4233796,3.8949327,-15.091688,1.0584489,28.630985,0.6350694,0.282253,0.3528163
7,0.0,-0.9343762,76.61807,0.0,0.0,0.0,-13.905464,0.7968576,-0.3535438,29.264988,-15.361982,-0.8717609,-13.926441,0.7967543,-0.3538471,29.309654,-15.385672,-0.8717896,0.3885486,-0.2914114,0.2428428,1.2522179,15.383905,-1.6855942,30.241066,-0.9481468,-0.5267482,-0.6320978,2.9904869,-15.75263,1.5802447,29.187565,0.9481468,0.4213986,0.5267482
8,0.0,-1.3090293,76.34771,0.0,0.0,0.0,-14.761743,1.1128427,-0.5137534,31.083612,-16.326859,-1.225695,-14.789531,1.1126465,-0.5143176,31.142809,-16.35827,-1.2257534,0.5443434,-0.4082575,0.3402146,-0.5430516,16.03865,-2.3614604,31.339344,-1.3283215,-0.7379564,-0.8855476,1.8922042,-16.55522,2.213869,29.863434,1.3283215,0.5903651,0.7379564
9,0.0,-1.7460583,76.032326,0.0,0.0,0.0,-15.694365,1.4792823,-0.7123043,33.06249,-17.37732,-1.6418102,-15.729392,1.4789438,-0.7132553,33.137142,-17.416956,-1.6419182,0.7260764,-0.5445572,0.4537978,-2.6372151,16.802404,-3.1498516,32.62048,-1.7717915,-0.9843286,-1.1811943,0.6110692,-17.491436,2.9529855,30.651825,1.7717915,0.7874629,0.9843286
10,0.0,-2.2394607,75.67626,0.0,0.0,0.0,-16.676067,1.8904794,-0.9504326,35.14259,-18.482203,-2.1158705,-16.718584,1.8899386,-0.9519178,35.23325,-18.530365,-2.1160545,0.9312514,-0.6984386,0.5820322,-5.001508,17.664677,-4.039938,34.06687,-2.2724652,-1.2624807,-1.5149769,-0.8353218,-18.548412,3.7874424,31.54191,2.2724652,1.0099845,1.2624807
11,0.0,-2.7813296,75.285225,0.0,0.0,0.0,-17.681793,2.3393118,-1.227784,37.269432,-19.612707,-2.641779,-17.731909,2.3384986,-1.2299662,37.376354,-19.669546,-2.6420734,1.1565808,-0.8674356,0.7228631,-7.598046,18.611649,-5.017458,35.655342,-2.82232,-1.5679556,-1.8815469,-2.4237916,-19.709219,4.703867,32.519432,2.82232,1.2543645,1.5679556
12,0.0,-3.362208,74.866035,0.0,0.0,0.0,-18.689466,2.817576,-1.5422544,39.394886,-20.74335,-3.2117543,-18.747185,2.8164134,-1.5453049,39.51809,-20.808895,-3.2121997,1.3981318,-1.0485989,0.8738324,-10.38151,19.626795,-6.06535,37.35817,-3.4117596,-1.895422,-2.2745063,-4.1266165,-20.95359,5.686266,33.56732,3.4117596,1.5163375,1.895422
13,0.0,-3.9714408,74.426384,0.0,0.0,0.0,-19.68018,3.3163078,-1.8899395,41.4777,-21.852236,-3.816514,-19.745415,3.3147147,-1.8940306,41.617016,-21.926409,-3.8171563,1.6514736,-1.2386053,1.032171,-13.300839,20.691492,-7.164393,39.144108,-4.029971,-2.2388728,-2.6866472,-5.91256,-22.258703,6.7166185,34.666363,4.029971,1.7910982,2.2388728
14,0.0,-4.5975256,73.97457,0.0,0.0,0.0,-20.638058,3.8260736,-2.2651968,43.483376,-22.920988,-4.4454837,-20.710642,3.8239708,-2.2704914,43.63846,-23.003622,-4.446372,1.911823,-1.4338673,1.1948894,-16.300924,21.78564,-8.293836,40.979458,-4.6652827,-2.5918238,-3.1101885,-7.7479057,-23.599918,7.775472,35.79581,4.6652827,2.073459,2.5918238
15,0.0,-5.228468,73.51925,0.0,0.0,0.0,-21.549973,4.3372455,-2.6608071,45.383724,-23.934532,-5.0870485,-21.62967,4.3345575,-2.6674511,45.554073,-24.02537,-5.088232,2.1741924,-1.6306443,1.3588704,-19.324284,22.888277,-9.432042,42.82904,-5.305524,-2.947513,-3.537016,-9.597491,-24.951536,8.842539,36.934013,5.305524,2.3580105,2.947513
16,0.0,-5.8521314,73.06918,0.0,0.0,0.0,-22.405252,4.840255,-3.0682425,47.15636,-24.880817,-5.728854,-22.491755,4.8369184,-3.0763543,47.341312,-24.97952,-5.730378,2.433535,-1.8251514,1.5209594,-22.312765,23.978193,-10.557117,44.657288,-5.9383783,-3.2990992,-3.9589193,-11.425738,-26.287563,9.897297,38.05909,5.9383783,2.6392794,3.2990992
17,0.0,-6.456591,72.63297,0.0,0.0,0.0,-23.195396,5.3258376,-3.478014,48.78413,-25.75055,-6.358165,-23.28832,5.321804,-3.4876757,48.982876,-25.856695,-6.3600683,2.684892,-2.013669,1.6780576,-25.209227,25.034552,-11.64755,46.42924,-6.551747,-3.6398592,-4.367831,-13.19769,-27.58245,10.919579,39.14952,6.551747,2.9118874,3.6398592
