Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0023198,77.290695,0.0,0.0,0.0,-11.465942,0.0019964,-0.0007859,24.07866,-12.612718,-0.0021455,-11.466004,0.0019964,-0.0007859,24.078793,-12.612788,-0.0021455,0.0006796,-0.0005097,0.0004248,5.7196126,13.754621,-0.0037516,27.50807,-0.0021103,-0.0011724,-0.0014069,5.723481,-13.75544,0.0035172,27.505724,0.0021103,0.0009379,0.0011724
2,0.0,-0.0177373,77.27957,0.0,0.0,0.0,-11.510936,0.0152619,-0.0060216,24.17435,-12.663415,-0.0164069,-11.511414,0.0152618,-0.0060218,24.175364,-12.663953,-0.0164069,0.0051966,-0.0038975,0.0032479,5.6533823,13.778776,-0.0286853,27.548586,-0.0161355,-0.0089642,-0.010757,5.6829643,-13.785049,0.0268925,27.530657,0.0161355,0.0071713,0.0089642
3,0.0,-0.0571597,77.25112,0.0,0.0,0.0,-11.625126,0.0491616,-0.0195103,24.417198,-12.792081,-0.0528915,-11.626649,0.0491611,-0.0195116,24.420439,-12.7937975,-0.0528916,0.0167465,-0.0125598,0.0104665,5.4840326,13.840538,-0.0924404,27.65219,-0.0519977,-0.0288876,-0.0346652,5.579362,-13.860759,0.0866629,27.594412,0.0519977,0.0231101,0.0288876
4,0.0,-0.1292403,77.199104,0.0,0.0,0.0,-11.830814,0.1110711,-0.0445418,24.854628,-13.023857,-0.1196694,-11.834199,0.1110689,-0.0445486,24.86183,-13.027673,-0.1196699,0.0378644,-0.0283983,0.0236652,5.1743913,13.953467,-0.2090112,27.841616,-0.1175688,-0.065316,-0.0783792,5.389934,-13.999187,0.195948,27.710985,0.1175688,0.0522528,0.065316
5,0.0,-0.2405275,77.1188,0.0,0.0,0.0,-12.140934,0.2064747,-0.0841007,25.514112,-13.37333,-0.2229455,-12.147079,0.2064673,-0.0841235,25.527187,-13.3802595,-0.2229472,0.0704689,-0.0528516,0.044043,4.696328,14.127819,-0.3889881,28.13408,-0.2188058,-0.1215588,-0.1458705,5.0974717,-14.212911,0.3646764,27.89096,0.2188058,0.097247,0.1215588
6,0.0,-0.3956143,77.006874,0.0,0.0,0.0,-12.559174,0.3390776,-0.1410059,26.403433,-13.844677,-0.3672276,-12.568958,0.339058,-0.1410656,26.424252,-13.855714,-0.3672324,0.1159056,-0.0869292,0.072441,4.030111,14.370792,-0.6397992,28.541649,-0.359887,-0.1999372,-0.2399247,4.6899037,-14.510747,0.5998118,28.141773,0.359887,0.1599498,0.1999372
7,0.0,-0.5972877,76.86134,0.0,0.0,0.0,-13.081141,0.5109392,-0.217953,27.513123,-14.432952,-0.5554828,-13.09535,0.5108954,-0.2180841,27.543364,-14.448986,-0.555494,0.1749912,-0.1312434,0.1093695,3.1637695,14.686752,-0.9659512,29.071646,-0.5433476,-0.3018598,-0.3622317,4.159907,-14.898054,0.9055793,28.467924,0.5433476,0.2414878,0.3018598
8,0.0,-0.8466777,76.681366,0.0,0.0,0.0,-13.696319,0.7226256,-0.3174598,28.820595,-15.126278,-0.7892801,-13.715602,0.7225401,-0.3177124,28.861649,-15.148049,-0.7893035,0.2480565,-0.1860424,0.1550353,2.092449,15.077469,-1.369272,29.72704,-0.7702154,-0.4278975,-0.513477,3.5045109,-15.376997,1.2836925,28.871244,0.7702154,0.342318,0.4278975
9,0.0,-1.1434064,76.46723,0.0,0.0,0.0,-14.390284,0.9733764,-0.4417449,30.294851,-15.908321,-1.068916,-14.415141,0.9732246,-0.4421853,30.347792,-15.936408,-1.0689598,0.334991,-0.2512433,0.2093694,0.8177716,15.542351,-1.8491504,30.506845,-1.0401472,-0.5778595,-0.6934314,2.724708,-15.946855,1.7335786,29.351124,1.0401472,0.4622876,0.5778595
10,0.0,-1.485738,76.22019,0.0,0.0,0.0,-15.146729,1.2612755,-0.5925756,31.900768,-16.760563,-1.3935226,-15.177525,1.2610261,-0.593286,31.966387,-16.795387,-1.393599,0.4352861,-0.3264646,0.2720538,-0.6528048,16.07868,-2.4027793,31.40649,-1.3515633,-0.7508686,-0.9010422,1.8250612,-16.604286,2.2526057,29.904753,1.3515633,0.6006948,0.7508686
11,0.0,-1.8707277,75.94236,0.0,0.0,0.0,-15.94902,1.5834211,-0.771117,33.602394,-17.664032,-1.7611622,-15.986002,1.5830356,-0.7721936,33.68122,-17.705889,-1.7612875,0.5480789,-0.4110592,0.3425493,-2.306629,16.681837,-3.0253954,32.41824,-1.701785,-0.9454361,-1.1345233,0.8133101,-17.343643,2.8363082,30.52737,1.701785,0.7563488,0.9454361
12,0.0,-2.2943697,75.636635,0.0,0.0,0.0,-16.781212,1.9360874,-0.9778022,35.365158,-18.600468,-2.168909,-16.824526,1.9355212,-0.9793528,35.457523,-18.649538,-2.1691034,0.672196,-0.504147,0.4201225,-4.1264963,17.345554,-3.710522,33.53157,-2.0871687,-1.1595381,-1.3914458,-0.3000207,-18.15723,3.4786143,31.212492,2.0871687,0.9276305,1.1595381
