Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,0.0,0.0,0.0,5.7295775,13.750985,0.0,27.50197,0.0,0.0,0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,0.0047567,77.29237,0.0,0.0,0.0,-11.459219,-0.0040937,0.0016109,24.064362,-12.605143,0.0043992,-11.45909,-0.0040937,0.0016109,24.064087,-12.604998,0.0043992,-0.0013513,0.0010135,0.0008446,5.7204466,13.757659,-0.005268,27.507591,-0.0031608,0.0014048,-0.001756,5.7146516,-13.756431,0.0056192,27.511105,0.0031608,-0.001756,0.0021072
2,0.0,0.0362071,77.29237,0.0,0.0,0.0,-11.459603,-0.0311599,0.0122621,24.065172,-12.605573,0.0334858,-11.458625,-0.0311601,0.0122615,24.063093,-12.60447,0.0334858,-0.0102859,0.0077145,0.0064287,5.6600733,13.801778,-0.0400988,27.544746,-0.0240593,0.010693,-0.0133663,5.6159644,-13.79242,0.042772,27.571478,0.0240593,-0.0133663,0.0160395
3,0.0,0.1161323,77.29237,0.0,0.0,0.0,-11.460307,-0.0999433,0.0393311,24.066605,-12.606332,0.1074039,-11.457169,-0.0999451,0.0393255,24.05993,-12.602797,0.1074035,-0.0329916,0.0247437,0.0206197,5.5066457,13.9138975,-0.1286146,27.639162,-0.0771687,0.0342972,-0.0428715,5.3651695,-13.883888,0.1371888,27.724905,0.0771687,-0.0428715,0.0514458
4,0.0,0.2612901,77.29237,0.0,0.0,0.0,-11.460572,-0.2248654,0.0884932,24.066883,-12.606483,0.2416516,-11.45351,-0.2248745,0.0884647,24.051865,-12.598527,0.2416496,-0.0742289,0.0556717,0.0463931,5.2279954,14.117526,-0.2893744,27.81064,-0.1736246,0.0771665,-0.0964581,4.9096837,-14.050007,0.308666,28.003555,0.1736246,-0.0964581,0.1157498
5,0.0,0.4837844,77.29237,0.0,0.0,0.0,-11.458447,-0.4163475,0.1638295,24.061497,-12.603644,0.4474202,-11.445366,-0.4163786,0.163732,24.033678,-12.588906,0.4474135,-0.1374365,0.1030774,0.0858978,4.8008866,14.429645,-0.5357832,28.073475,-0.3214699,0.1428755,-0.1785944,4.211525,-14.304628,0.5715021,28.430666,0.3214699,-0.1785944,0.2143133
6,0.0,0.7914346,77.29237,0.0,0.0,0.0,-11.450457,-0.6811404,0.2679086,24.04245,-12.593588,0.7319316,-11.429032,-0.6812236,0.2676473,23.996891,-12.56945,0.7319135,-0.2248358,0.1686268,0.1405224,4.21031,14.86122,-0.8765007,28.436905,-0.5259004,0.2337335,-0.2921669,3.246159,-14.656704,0.9349341,29.021242,0.5259004,-0.2921669,0.3506003
7,0.0,1.188145,77.29237,0.0,0.0,0.0,-11.43147,-1.0226649,0.4018314,23.997974,-12.57009,1.0987695,-11.399234,-1.0228529,0.4012412,23.929424,-12.533773,1.098729,-0.3375358,0.2531518,0.2109598,3.4487696,15.417729,-1.3158507,28.905546,-0.7895104,0.3508935,-0.438617,2.001334,-15.110698,1.4035741,29.782782,0.7895104,-0.438617,0.5263403
8,0.0,1.6742736,77.29237,0.0,0.0,0.0,-11.394784,-1.441361,0.5652442,23.91271,-12.525036,1.5482103,-11.34917,-1.4417356,0.5640674,23.815731,-12.473659,1.5481299,-0.4756382,0.3567287,0.2972739,2.5155787,16.099676,-1.85423,29.479818,-1.1125381,0.4944614,-0.6180767,0.4759257,-15.667024,1.9778455,30.715971,1.1125381,-0.6180767,0.741692
9,0.0,2.2470024,77.29237,0.0,0.0,0.0,-11.332368,-1.9350429,0.7563324,23.768333,-12.448737,2.0775497,-11.270739,-1.9357206,0.7541986,23.637339,-12.379341,2.0774055,-0.6383426,0.478757,0.3989641,1.4161471,16.903109,-2.4885175,30.156391,-1.4931105,0.6636048,-0.8295058,-1.3212222,-16.322454,2.654419,31.815401,1.4931105,-0.8295058,0.995407
