Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0049839,77.29237,0.0,0.0,0.0,-11.459087,0.0042892,-0.0016878,24.064081,-12.604994,-0.0046093,-11.459222,0.0042892,-0.0016879,24.064367,-12.605145,-0.0046093,0.0013861,-0.0010396,0.0008663,5.7138357,13.756728,-0.0059263,27.511602,-0.0033335,-0.001852,-0.0022223,5.719948,-13.758024,0.0055559,27.507898,0.0033335,0.0014816,0.001852
2,0.0,-0.0378903,77.29237,0.0,0.0,0.0,-11.458599,0.0326087,-0.0128315,24.063036,-12.60444,-0.0350425,-11.459622,0.0326085,-0.0128321,24.065212,-12.605594,-0.0350425,0.0105377,-0.0079033,0.006586,5.609902,13.794634,-0.0450544,27.575188,-0.0253431,-0.0140795,-0.0168954,5.656364,-13.804488,0.0422385,27.547028,0.0253431,0.0112636,0.0140795
3,0.0,-0.1213762,77.29237,0.0,0.0,0.0,-11.45706,0.1044581,-0.041101,24.059692,-12.60267,-0.1122532,-11.460339,0.1044562,-0.0411071,24.066668,-12.606365,-0.1122536,0.0337559,-0.0253169,0.0210974,5.346214,13.890801,-0.1443252,27.736502,-0.0811829,-0.0451016,-0.054122,5.495049,-13.922373,0.1353049,27.646297,0.0811829,0.0360813,0.0451016
4,0.0,-0.2727234,77.29237,0.0,0.0,0.0,-11.453167,0.2347148,-0.0923342,24.051102,-12.598124,-0.2522233,-11.460538,0.2347049,-0.0923652,24.066776,-12.606429,-0.2522254,0.075847,-0.0568853,0.0474044,4.868187,14.065141,-0.3242882,28.02894,-0.1824121,-0.1013401,-0.1216081,5.2026095,-14.136079,0.3040202,27.826262,0.1824121,0.0810721,0.1013401
5,0.0,-0.5042448,77.29237,0.0,0.0,0.0,-11.444463,0.4339902,-0.1706493,24.03165,-12.587834,-0.4663348,-11.458097,0.4339564,-0.1707553,24.060648,-12.603197,-0.4663422,0.1402354,-0.1051766,0.0876471,4.136932,14.331834,-0.5995843,28.476297,-0.3372662,-0.1873701,-0.2248441,4.755253,-14.462992,0.5621103,28.101555,0.3372662,0.1498961,0.1873701
6,0.0,-0.8236899,77.29237,0.0,0.0,0.0,-11.426977,0.708995,-0.2785284,23.99225,-12.566996,-0.7617401,-11.449278,0.7089048,-0.2788114,24.039675,-12.592121,-0.7617597,0.2290763,-0.1718072,0.1431727,3.1279712,14.699808,-0.9794284,29.093546,-0.5509284,-0.3060714,-0.3672856,4.1380067,-14.914056,0.9182141,28.481401,0.5509284,0.2448571,0.3060714
7,0.0,-1.2346516,77.29237,0.0,0.0,0.0,-11.395092,1.0629131,-0.4168649,23.92003,-12.528807,-1.1417269,-11.428601,1.0627098,-0.4175024,23.991285,-12.566557,-1.1417707,0.3433688,-0.2575266,0.2146055,1.8299578,15.173202,-1.4680921,29.887623,-0.8258018,-0.4587788,-0.5505346,3.3439279,-15.494348,1.3763365,28.970064,0.8258018,0.367023,0.4587788
8,0.0,-1.736971,77.29237,0.0,0.0,0.0,-11.341617,1.4957846,-0.5849802,23.79856,-12.46458,-1.6060809,-11.388969,1.4953814,-0.5862476,23.899231,-12.517913,-1.6061674,0.4830686,-0.3623015,0.301918,0.2433932,15.751829,-2.065387,30.858227,-1.1617802,-0.6454335,-0.7745202,2.3733237,-16.203634,1.9363006,29.567364,1.1617802,0.5163468,0.6454335
9,0.0,-2.3271441,77.29237,0.0,0.0,0.0,-11.2580595,2.004894,-0.7806252,23.60849,-12.364089,-2.1514478,-11.321959,2.0041666,-0.7829164,23.744299,-12.436036,-2.1516023,0.6472017,-0.4854012,0.404501,-1.6206559,16.43166,-2.7671468,31.998585,-1.5565201,-0.8647334,-1.03768,1.2329642,-17.036974,2.5942001,30.26912,1.5565201,0.6917867,0.8647334
