Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0045472,77.29237,0.0,0.0,0.0,-11.459093,0.0039133,-0.0015399,24.064095,-12.6050005,-0.0042054,-11.459216,0.0039133,-0.0015399,24.064356,-12.605139,-0.0042054,0.0012918,-0.0009688,0.0008074,5.715309,13.756188,-0.0053716,27.5107,-0.0030215,-0.0016786,-0.0020144,5.7208486,-13.757365,0.0050359,27.507343,0.0030215,0.0013429,0.0016786
2,0.0,-0.0346389,77.29237,0.0,0.0,0.0,-11.45865,0.0298105,-0.0117305,24.063147,-12.604499,-0.0320354,-11.459586,0.0298103,-0.011731,24.065136,-12.605553,-0.0320355,0.0098404,-0.0073803,0.0061503,5.620885,13.7906275,-0.0409195,27.568468,-0.0230172,-0.0127873,-0.0153448,5.663083,-13.79958,0.038362,27.542892,0.0230172,0.0102299,0.0127873
3,0.0,-0.1111931,77.29237,0.0,0.0,0.0,-11.457271,0.0956943,-0.0376531,24.060152,-12.602913,-0.1028356,-11.460275,0.0956927,-0.0376583,24.066542,-12.606299,-0.1028359,0.0315884,-0.0236913,0.0197428,5.380668,13.878235,-0.1313541,27.715422,-0.0738867,-0.0410482,-0.0492578,5.516127,-13.90697,0.1231445,27.633327,0.0738867,0.0328385,0.0410482
4,0.0,-0.2503913,77.29237,0.0,0.0,0.0,-11.453831,0.2154943,-0.084776,24.052574,-12.598903,-0.2315702,-11.460597,0.215486,-0.0848021,24.066965,-12.606527,-0.231572,0.0711327,-0.0533496,0.044458,4.9438825,14.037535,-0.2957911,27.982634,-0.1663825,-0.0924347,-0.1109217,5.248917,-14.102239,0.2773042,27.797764,0.1663825,0.0739478,0.0924347
5,0.0,-0.4640212,77.29237,0.0,0.0,0.0,-11.446214,0.3993671,-0.1570496,24.035578,-12.589912,-0.4291366,-11.45876,0.3993385,-0.1571393,24.06226,-12.604047,-0.4291428,0.131822,-0.0988665,0.0823888,4.27354,14.282011,-0.5481554,28.392727,-0.3083374,-0.1712986,-0.2055583,4.838825,-14.401921,0.5138957,28.050129,0.3083374,0.1370388,0.1712986
6,0.0,-0.7598184,77.29237,0.0,0.0,0.0,-11.430983,0.6540033,-0.2569789,24.001295,-12.571779,-0.7026775,-11.451549,0.6539266,-0.2572198,24.045029,-12.59495,-0.7026941,0.215854,-0.1618905,0.1349088,3.3453667,14.620523,-0.8975853,28.96055,-0.5048918,-0.2804954,-0.3365945,4.2710013,-14.816869,0.8414863,28.399559,0.5048918,0.2243963,0.2804954
7,0.0,-1.1418093,77.29237,0.0,0.0,0.0,-11.403224,0.9829425,-0.3856663,23.938473,-12.538558,-1.0558882,-11.434194,0.9827689,-0.3862113,24.00433,-12.573448,-1.0559257,0.3243724,-0.2432793,0.2027328,2.146729,15.057672,-1.3488373,29.693834,-0.7587208,-0.4215116,-0.505814,3.537717,-15.352731,1.2645348,28.85081,0.7587208,0.3372093,0.4215116
8,0.0,-1.6106529,77.29237,0.0,0.0,0.0,-11.356577,1.3868965,-0.5428244,23.832567,-12.48256,-1.4893229,-11.400432,1.3865501,-0.5439128,23.925804,-12.531956,-1.4893974,0.4575644,-0.3431733,0.2859778,0.6755594,15.594216,-1.902689,30.593843,-1.0702627,-0.5945904,-0.7135085,2.6377077,-16.010431,1.7837712,29.404663,1.0702627,0.4756722,0.5945904
9,0.0,-2.1639824,77.29237,0.0,0.0,0.0,-11.283428,1.8640769,-0.7267732,23.66621,-12.394606,-2.0006988,-11.342716,1.8634489,-0.72875,23.792233,-12.461368,-2.0008326,0.6147578,-0.4610684,0.3842236,-1.0607165,16.227446,-2.5563462,31.656034,-1.4379447,-0.7988581,-0.9586298,1.5755154,-16.786648,2.3965743,30.05832,1.4379447,0.6390866,0.7988581
10,0.0,-2.7967489,77.29237,0.0,0.0,0.0,-11.1751995,2.4105208,-0.9344383,23.419958,-12.264417,-2.5852022,-11.252556,2.4094648,-0.9377715,23.584326,-12.351491,-2.5854242,0.794518,-0.5958886,0.4965738,-3.0462549,16.951584,-3.3038428,32.870716,-1.8584116,-1.0324509,-1.2389411,0.360833,-17.674301,3.0973527,30.805815,1.8584116,0.8259607,1.0324509
11,0.0,-3.501562,77.29237,0.0,0.0,0.0,-11.022695,3.0204093,-1.1613748,23.073154,-12.0810795,-3.235802,-11.120888,3.0187385,-1.166671,23.28169,-12.1915455,-3.2361465,0.9947459,-0.7460594,0.6217162,-5.257867,17.758171,-4.13645,34.2237,-2.326753,-1.2926406,-1.5511687,-0.9921531,-18.66302,3.8779216,31.638422,2.326753,1.0341125,1.2926406
12,0.0,-4.2690334,77.29237,0.0,0.0,0.0,-10.816417,3.6863725,-1.4018316,22.604797,-11.833494,-3.943572,-10.938442,3.683856,-1.4098544,22.863768,-11.970667,-3.9440768,1.212774,-0.9095805,0.7579838,-7.666092,18.636465,-5.043076,35.69697,-2.83673,-1.5759611,-1.8911535,-2.4654205,-19.73964,4.727884,32.545048,2.83673,1.260769,1.5759611
13,0.0,-5.088119,77.29237,0.0,0.0,0.0,-10.546836,4.3997746,-1.6488737,21.99425,-11.510757,-4.6980267,-10.696059,4.396135,-1.6605636,22.310656,-11.678339,-4.6987295,1.4454648,-1.0840987,0.9034155,-10.236274,19.573828,-6.0106735,37.269318,-3.381004,-1.8783354,-2.2540026,-4.037767,-20.88866,5.6350064,33.512646,3.381004,1.5026684,1.8783354
14,0.0,-5.9464583,77.29237,0.0,0.0,0.0,-10.204521,5.1509843,-1.8945556,21.221697,-11.102404,-5.487468,-10.384893,5.1458926,-1.9110644,21.603727,-11.304718,-5.4884014,1.6893075,-1.2669805,1.0558171,-12.929631,20.556108,-7.0246434,38.91702,-3.951362,-2.195201,-2.634241,-5.6854677,-22.092749,6.585603,34.526615,3.951362,1.7561609,2.195201
15,0.0,-6.8307214,77.29237,0.0,0.0,0.0,-9.780111,5.9296265,-2.1301396,20.2682,-10.598425,-6.299345,-9.996495,5.9226966,-2.1528828,20.725887,-10.840776,-6.3005333,1.9405144,-1.4553858,1.2128215,-15.704332,21.56806,-8.069237,40.614483,-4.5389457,-2.5216365,-3.0259638,-7.382932,-23.333206,7.5649095,35.57121,4.5389457,2.0173092,2.5216365
16,0.0,-7.7269473,77.29237,0.0,0.0,0.0,-9.264014,6.724833,-2.3463216,19.115116,-9.988975,-7.120625,-9.522704,6.7156024,-2.3770707,19.66143,-10.278215,-7.12207,2.19512,-1.64634,1.3719499,-18.516573,22.593699,-9.127962,42.33491,-5.134479,-2.8524883,-3.422986,-9.103362,-24.590443,8.557465,36.629932,5.134479,2.2819905,2.8524883
17,0.0,-8.620889,77.29237,0.0,0.0,0.0,-8.645648,7.5254993,-2.5334082,17.742533,-9.263526,-7.9381566,-8.955244,7.513396,-2.5744584,18.395193,-9.609018,-7.939832,2.4490764,-1.8368073,1.5306728,-21.321644,23.616726,-10.18399,44.050953,-5.7284937,-3.1824965,-3.818996,-10.819405,-25.844473,9.54749,37.685963,5.7284937,2.5459974,3.1824965
18,0.0,-9.498352,77.29237,0.0,0.0,0.0,-7.9118,8.320578,-2.681326,16.125742,-8.409012,-8.739045,-8.284827,8.304859,-2.7358198,16.910572,-8.824406,-8.740874,2.6983516,-2.023764,1.6864698,-24.075008,24.620893,-11.220551,45.735367,-6.311559,-3.506422,-4.2077065,-12.503817,-27.075388,10.519266,38.722523,6.311559,2.8051376,3.506422
19,0.0,-10.34554,77.29237,0.0,0.0,0.0,-7.042931,9.099482,-2.7791939,14.227409,-7.405678,-9.511016,-7.4991865,9.079077,-2.8518076,15.185313,-7.912596,-9.512846,2.9390264,-2.20427,1.8368917,-26.733376,25.590418,-12.221347,47.361664,-6.874508,-3.8191707,-4.583005,-14.130112,-28.263836,11.457513,39.72332,6.874508,3.0553367,3.8191707
20,0.0,-11.149398,77.29237,0.0,0.0,0.0,-6.003844,9.852753,-2.8136706,11.97798,-6.2167063,-10.242816,-6.5785933,9.825903,-2.912311,13.181964,-6.85376,-10.244345,3.1673913,-2.3755436,1.9796196,-29.255775,26.51035,-13.170957,48.904778,-7.4086633,-4.115924,-4.9391084,-15.673225,-29.391497,12.347772,40.67293,7.4086633,3.2927392,4.115924
21,0.0,-11.897947,77.29237,0.0,0.0,0.0,-4.7136326,10.573721,-2.7629013,9.2129755,-4.7550592,-10.924758,-5.483838,10.536782,-2.9041345,10.822673,-5.6066847,-10.925313,3.3800445,-2.5350332,2.1125276,-31.60463,27.366993,-14.05523,50.34172,-7.9060674,-4.3922596,-5.2707114,-17.11017,-30.44157,13.176778,41.557205,7.9060674,3.5138075,4.3922596
