Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0056736,77.29237,0.0,0.0,0.0,-11.459078,0.0048827,-0.0019214,24.064062,-12.604983,-0.0052472,-11.45923,0.0048827,-0.0019214,24.064388,-12.605156,-0.0052472,0.001595,-0.0011963,0.0009969,5.7117167,13.757501,-0.0067241,27.5129,-0.0037823,-0.0021013,-0.0025215,5.7186513,-13.758971,0.0063038,27.508694,0.0037823,0.001681,0.0021013
2,0.0,-0.0430402,77.29237,0.0,0.0,0.0,-11.458517,0.0370408,-0.0145755,24.062857,-12.604346,-0.0398053,-11.45968,0.0370405,-0.0145762,24.065332,-12.605657,-0.0398054,0.0121,-0.009075,0.0075625,5.5940843,13.800402,-0.0510092,27.584864,-0.0286927,-0.0159404,-0.0191285,5.646688,-13.81156,0.0478211,27.552982,0.0286927,0.0127523,0.0159404
3,0.0,-0.13756,77.29237,0.0,0.0,0.0,-11.456711,0.1183864,-0.0465805,24.05893,-12.602266,-0.1272206,-11.460428,0.118384,-0.0465884,24.066835,-12.606454,-0.1272212,0.0386724,-0.0290043,0.0241703,5.2965307,13.908921,-0.1630295,27.766895,-0.0917041,-0.0509467,-0.0611361,5.464655,-13.944584,0.1528402,27.665,0.0917041,0.0407574,0.0509467
4,0.0,-0.3083498,77.29237,0.0,0.0,0.0,-11.4520445,0.2653778,-0.1043906,24.048607,-12.596804,-0.2851713,-11.460378,0.2653651,-0.1044302,24.06633,-12.606194,-0.285174,0.0866868,-0.0650151,0.0541792,4.7588744,14.105006,-0.3654413,28.095814,-0.2055608,-0.1142004,-0.1370405,5.1357355,-14.184947,0.3426013,27.867414,0.2055608,0.0913603,0.1142004
5,0.0,-0.568685,77.29237,0.0,0.0,0.0,-11.441447,0.4894603,-0.1924303,24.024878,-12.584251,-0.5259276,-11.456828,0.4894173,-0.1925651,24.057587,-12.601581,-0.525937,0.1598751,-0.1199064,0.099922,3.9393237,14.403902,-0.673978,28.597187,-0.3791126,-0.2106181,-0.2527418,4.634363,-14.551334,0.6318544,28.175953,0.3791126,0.1684945,0.2106181
6,0.0,-0.9265012,77.29237,0.0,0.0,0.0,-11.419994,0.7975201,-0.3131904,23.976461,-12.558646,-0.8568082,-11.445092,0.7974059,-0.3135488,24.029833,-12.586921,-0.8568329,0.2604685,-0.1953514,0.1627928,2.812897,14.814716,-1.0980445,29.286295,-0.61765,-0.3431389,-0.4117667,3.9452553,-15.054915,1.0294167,28.600016,0.61765,0.2745111,0.3431389
7,0.0,-1.3848966,77.29237,0.0,0.0,0.0,-11.380778,1.1923498,-0.4672762,23.887545,-12.511629,-1.2806302,-11.41841,1.1920941,-0.4680793,23.967562,-12.55402,-1.2806853,0.3893378,-0.2920033,0.2433361,1.3698412,15.341008,-1.6413125,30.169104,-0.9232383,-0.5129102,-0.6154922,3.0624447,-15.700045,1.5387305,29.143286,0.9232383,0.4103281,0.5129102
8,0.0,-1.9426332,77.29237,0.0,0.0,0.0,-11.315065,1.6731247,-0.6534174,23.73818,-12.432656,-1.7961568,-11.368144,1.6726196,-0.6550064,23.851015,-12.492434,-1.796265,0.5461349,-0.4096012,0.3413344,-0.3859463,15.981356,-2.302315,31.243233,-1.2950522,-0.7194734,-0.8633681,1.988316,-16.484985,2.15842,29.804289,1.2950522,0.5755788,0.7194734
9,0.0,-2.5946388,77.29237,0.0,0.0,0.0,-11.212666,2.2358818,-0.8684675,23.505201,-12.309484,-2.3985453,-11.284194,2.234975,-0.8713269,23.657204,-12.390008,-2.398737,0.7294342,-0.5470756,0.4558963,-2.4384985,16.72993,-3.0750403,32.498913,-1.7297102,-0.9609501,-1.1531402,0.732637,-17.402597,2.8828504,30.577015,1.7297102,0.7687601,0.9609501
10,0.0,-3.332509,77.29237,0.0,0.0,0.0,-11.062421,2.87399,-1.1074244,23.163456,-12.128817,-3.0798018,-11.155536,2.8724804,-1.1122044,23.361235,-12.233585,-3.0801144,0.9368725,-0.7026544,0.5855454,-4.7613583,17.577093,-3.9495287,33.919956,-2.22161,-1.2342278,-1.4810733,-0.6884067,-18.441051,3.7026837,31.451504,2.22161,0.9873822,1.2342278
