Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,0.0,0.0,0.0,5.7295775,13.750985,0.0,27.50197,0.0,0.0,0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,0.0052228,77.29237,0.0,0.0,0.0,-11.459225,-0.0044948,0.0017687,24.064373,-12.605149,0.0048303,-11.459084,-0.0044948,0.0017687,24.064074,-12.60499,0.0048303,-0.0014525,0.0010894,0.0009078,5.719486,13.758362,-0.0058222,27.508183,-0.0034933,0.0015526,-0.0019407,5.7130814,-13.757003,0.0062103,27.512064,0.0034933,-0.0019407,0.0023289
2,0.0,0.0396728,77.29237,0.0,0.0,0.0,-11.459643,-0.0341425,0.0134358,24.065254,-12.605616,0.036691,-11.4585705,-0.0341427,0.0134351,24.062973,-12.604407,0.0366909,-0.0110334,0.008275,0.0068959,5.65292,13.807007,-0.0442255,27.549145,-0.0265353,0.0117935,-0.0147418,5.604272,-13.796686,0.0471738,27.57863,0.0265353,-0.0147418,0.0176902
3,0.0,0.1269733,77.29237,0.0,0.0,0.0,-11.460372,-0.1092731,0.0430028,24.066729,-12.606399,0.1174302,-11.456941,-0.1092752,0.0429961,24.059433,-12.602532,0.1174297,-0.0353125,0.0264844,0.0220703,5.484234,13.930275,-0.1415444,27.652954,-0.0849266,0.0377452,-0.0471815,5.328535,-13.897248,0.1509807,27.747314,0.0849266,-0.0471815,0.0566178
4,0.0,0.2850344,77.29237,0.0,0.0,0.0,-11.460491,-0.2452998,0.0965344,24.066643,-12.606359,0.2636112,-11.452788,-0.2453106,0.0965006,24.050259,-12.597679,0.2636088,-0.0792709,0.0594532,0.0495443,5.178821,14.153462,-0.3177441,27.840899,-0.1906464,0.0847318,-0.1059147,4.829303,-14.079322,0.338927,28.052729,0.1906464,-0.1059147,0.1270976
5,0.0,0.5264918,77.29237,0.0,0.0,0.0,-11.457688,-0.4531034,0.1782854,24.059658,-12.6026745,0.4869165,-11.443451,-0.4531402,0.1781698,24.029379,-12.586633,0.4869084,-0.1464226,0.1098169,0.0915141,4.7122664,14.494407,-0.5869103,28.12801,-0.3521462,0.1565094,-0.1956368,4.066665,-14.357461,0.6260377,28.519287,0.3521462,-0.1956368,0.2347641
6,0.0,0.8591467,77.29237,0.0,0.0,0.0,-11.447908,-0.7394256,0.290794,24.03645,-12.590418,0.7945481,-11.424644,-0.7395238,0.290486,23.986977,-12.564206,0.7945268,-0.2389372,0.1792028,0.1493357,4.0694957,14.964123,-0.9577398,28.523561,-0.5746438,0.2553972,-0.3192466,3.015982,-14.740649,1.021589,29.162054,0.5746438,-0.3192466,0.3830958
7,0.0,1.2864052,77.29237,0.0,0.0,0.0,-11.42525,-1.1072754,0.4349332,23.983479,-12.562431,1.1896226,-11.390323,-1.1074959,0.4342408,23.90921,-12.523085,1.1895751,-0.357762,0.2683214,0.2236012,3.243927,15.567423,-1.4340292,29.031603,-0.8604175,0.3824078,-0.4780098,1.666495,-15.232816,1.5296311,29.987623,0.8604175,-0.4780098,0.5736117
8,0.0,1.8077182,77.29237,0.0,0.0,0.0,-11.382109,-1.5563442,0.6099249,23.883339,-12.509515,1.6715633,-11.33279,-1.556781,0.6085511,23.778492,-12.453969,1.6714696,-0.5027442,0.3770582,0.3142151,2.2366226,16.303532,-2.0151663,29.651482,-1.2090999,0.5373777,-0.6717221,0.0199396,-15.833324,2.1495109,30.994928,1.2090999,-0.6717221,0.8060666
9,0.0,2.41902,77.29237,0.0,0.0,0.0,-11.309512,-2.0834262,0.8133397,23.715582,-12.420859,2.2364914,-11.243003,-2.0842128,0.8108608,23.57423,-12.345977,2.2363245,-0.6727532,0.504565,0.4204708,1.0554374,17.166704,-2.6966193,30.378368,-1.6179717,0.7190985,-0.8988732,-1.9108438,-16.537493,2.876394,32.176113,1.6179717,-0.8988732,1.0786477
10,0.0,3.1131687,77.29237,0.0,0.0,0.0,-11.197587,-2.682833,1.0411103,23.45786,-12.284654,2.8776226,-11.110982,-2.6841466,1.0369568,23.27388,-12.187193,2.8773487,-0.8658028,0.6493522,0.5411268,-0.2858281,18.14686,-3.4704263,31.203764,-2.0822558,0.925447,-1.1568089,-4.1032968,-17.337093,3.701788,33.51738,2.0822558,-1.1568089,1.3881706
11,0.0,3.8803852,77.29237,0.0,0.0,0.0,-11.036054,-3.3467948,1.287592,23.087177,-12.088742,3.585672,-10.926267,-3.3488595,1.2810305,22.854095,-11.965279,3.585252,-1.0791733,0.80938,0.6744834,-1.7682788,19.23019,-4.3256865,32.11604,-2.5954118,1.1535164,-1.4418955,-6.526534,-18.220861,4.6140656,34.999832,2.5954118,-1.4418955,1.7302746
12,0.0,4.708693,77.29237,0.0,0.0,0.0,-10.814678,-4.0658374,1.5456938,22.58106,-11.82125,4.3492746,-10.678315,-4.0689273,1.5358065,22.291794,-11.668038,4.3486667,-1.309534,0.9821504,0.8184587,-3.3687732,20.39978,-5.249048,33.100956,-3.149429,1.3997462,-1.749683,-9.142727,-19.175003,5.5989847,36.600327,3.149429,-1.749683,2.0996194
13,0.0,5.584358,77.29237,0.0,0.0,0.0,-10.523648,-4.829135,1.8070916,21.918543,-11.471103,5.155423,-10.356804,-4.833577,1.792749,21.564993,-11.283859,5.154589,-1.5530648,1.1647987,0.9706656,-5.0607724,21.636242,-6.2252016,34.14219,-3.7351213,1.6600538,-2.0750673,-11.908494,-20.183695,6.6402154,38.292324,3.7351213,-2.0750673,2.4900806
14,0.0,6.4923263,77.29237,0.0,0.0,0.0,-10.153796,-5.624838,2.0625226,21.080824,-11.028361,5.9899187,-9.951755,-5.631019,2.0423367,20.653242,-10.80194,5.988829,-1.8055798,1.354185,1.1284875,-6.8151903,22.918316,-7.237366,35.22183,-4.3424196,1.9299642,-2.4124553,-14.776291,-21.229597,7.7198567,40.046738,4.3424196,-2.4124553,2.8949466
15,0.0,7.4166665,77.29237,0.0,0.0,0.0,-9.696651,-6.44038,2.3021355,20.051447,-10.484337,6.8378353,-9.453418,-6.4487576,2.274382,19.537481,-10.21221,6.8364778,-2.0626478,1.546986,1.289155,-8.601242,24.223509,-8.26778,36.32094,-4.9606686,2.2047415,-2.7559268,-17.6958,-22.29436,8.818966,41.832794,4.9606686,-2.7559268,3.3071122
16,0.0,8.341007,77.29237,0.0,0.0,0.0,-9.144236,-7.2627826,2.5158598,18.815899,-9.831358,7.683984,-8.85176,-7.273911,2.4783373,18.198975,-9.504766,7.682376,-2.3197162,1.739787,1.4498225,-10.387294,25.5287,-9.298195,37.420048,-5.578917,2.4795187,-3.0993984,-20.615309,-23.359121,9.918075,43.618843,5.578917,-3.0993984,3.719278
