Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0043665,77.289215,0.0,0.0,0.0,-11.471926,0.0037577,-0.0014797,24.091385,-12.61946,-0.0040385,-11.472044,0.0037577,-0.0014797,24.091637,-12.619594,-0.0040385,0.0014444,-0.0010833,0.0009027,5.7101536,13.75807,-0.0073126,27.513857,-0.0041133,-0.0022852,-0.0027422,5.7176943,-13.759668,0.0068556,27.509287,0.0041133,0.0018282,0.0022852
2,0.0,-0.0330136,77.26855,0.0,0.0,0.0,-11.55533,0.0284015,-0.0112314,24.268764,-12.713437,-0.0305416,-11.556215,0.0284014,-0.0112318,24.270647,-12.714434,-0.0305416,0.0109202,-0.0081902,0.0068251,5.5827203,13.804545,-0.0552876,27.591814,-0.0310993,-0.0172774,-0.0207328,5.639735,-13.81664,0.0518321,27.55726,0.0310993,0.0138219,0.0172774
3,0.0,-0.1051415,77.21649,0.0,0.0,0.0,-11.762482,0.0903832,-0.0361205,24.709309,-12.9468565,-0.0973335,-11.765251,0.0903817,-0.036125,24.715202,-12.949978,-0.0973338,0.0347787,-0.026084,0.0217367,5.2618666,13.921563,-0.1760794,27.788103,-0.0990447,-0.0550248,-0.0660298,5.4434485,-13.96008,0.1650744,27.678055,0.0990447,0.0440199,0.0550248
4,0.0,-0.2348048,77.12292,0.0,0.0,0.0,-12.125198,0.201574,-0.08204,25.480652,-13.355597,-0.2176295,-12.131205,0.2015669,-0.0820618,25.493431,-13.36237,-0.2176312,0.0776687,-0.0582515,0.0485429,4.685073,14.131924,-0.3932253,28.140963,-0.2211892,-0.1228829,-0.1474595,5.0905867,-14.21794,0.3686488,27.8952,0.2211892,0.0983063,0.1228829
5,0.0,-0.4313486,76.98109,0.0,0.0,0.0,-12.653393,0.3695758,-0.1544016,26.603758,-13.950862,-0.4005318,-12.663984,0.3695525,-0.1544722,26.626297,-13.962811,-0.4005376,0.1426814,-0.107011,0.0891758,3.8107688,14.450788,-0.7223752,28.675833,-0.4063361,-0.2257423,-0.2708908,4.555718,-14.608808,0.6772268,28.224348,0.4063361,0.1805938,0.2257423
6,0.0,-0.6998442,76.78733,0.0,0.0,0.0,-13.33794,0.5980994,-0.2583059,28.058966,-14.722376,-0.6514925,-13.354282,0.5980401,-0.2584828,28.093758,-14.740823,-0.6515082,0.2314943,-0.1736207,0.1446839,2.6163929,14.886382,-1.1720225,29.406511,-0.6592626,-0.366257,-0.4395084,3.8250413,-15.142761,1.0987711,28.673996,0.6592626,0.2930056,0.366257
7,0.0,-1.0415261,76.54076,0.0,0.0,0.0,-14.156314,0.8874134,-0.3983754,29.797901,-15.644672,-0.9727244,-14.179306,0.8872864,-0.3987462,29.846867,-15.670647,-0.9727605,0.3445157,-0.2583868,0.2153223,1.0964566,15.440712,-1.7442338,30.336351,-0.9811316,-0.5450731,-0.6540877,2.8951976,-15.822264,1.6352192,29.246204,0.9811316,0.4360584,0.5450731
8,0.0,-1.4542266,76.24293,0.0,0.0,0.0,-15.078895,1.2348336,-0.5783719,31.756813,-16.68415,-1.3635527,-15.109163,1.2345941,-0.5790552,31.821299,-16.718378,-1.3636259,0.4810287,-0.3607715,0.3006429,-0.7393994,16.11026,-2.4353795,31.459463,-1.369901,-0.7610562,-0.9132673,1.772086,-16.643,2.2831683,29.937353,1.369901,0.6088449,0.7610562
9,0.0,-1.9328134,75.89756,0.0,0.0,0.0,-16.07411,1.6352208,-0.8007536,33.867523,-17.804842,-1.8207086,-16.112047,1.6348109,-0.8018951,33.94839,-17.847788,-1.8208426,0.6393355,-0.4795016,0.3995847,-2.8683434,16.8867,-3.2368646,32.76188,-1.8207362,-1.0115201,-1.2138242,0.469673,-17.594763,3.0345602,30.738838,1.8207362,0.8092162,1.0115201
10,0.0,-2.4696245,75.51017,0.0,0.0,0.0,-17.111757,2.0814605,-1.0662831,36.064545,-18.972157,-2.338576,-17.157572,2.08081,-1.0680506,36.16226,-19.024082,-2.3388035,0.8169018,-0.6126764,0.5105636,-5.256293,17.757597,-4.135857,34.22274,-2.3264196,-1.2924553,-1.5509465,-0.9911901,-18.662315,3.877366,31.63783,2.3264196,1.0339643,1.2924553
11,0.0,-3.0549054,75.0878,0.0,0.0,0.0,-18.164717,2.5649118,-1.3737499,38.288822,-20.154863,-2.9094157,-18.218473,2.5639412,-1.3763258,38.40354,-20.21587,-2.909777,1.0105008,-0.7578756,0.631563,-7.8598537,18.707132,-5.116021,35.815506,-2.8777618,-1.5987566,-1.9185078,-2.5839567,-19.82626,4.7962694,32.617992,2.8777618,1.2790053,1.5987566
12,0.0,-3.6772437,74.63869,0.0,0.0,0.0,-19.209549,3.0758197,-1.7198294,40.48923,-21.325857,-3.5235827,-19.271206,3.0744426,-1.7234014,40.620872,-21.395918,-3.524125,1.2163576,-0.9122682,0.7602235,-10.628261,19.716785,-6.158245,37.509117,-3.4640129,-1.9244516,-2.309342,-4.2775707,-21.063902,5.7733545,33.660217,3.4640129,1.5395613,1.9244516
13,0.0,-4.324006,74.17195,0.0,0.0,0.0,-20.226524,3.6036963,-2.099083,42.62277,-22.462284,-4.169768,-20.295938,3.6018248,-2.1038349,42.77105,-22.541265,-4.170543,1.4302936,-1.0727202,0.8939335,-13.505317,20.766066,-7.241372,39.2692,-4.0732718,-2.262929,-2.7155144,-6.037652,-22.350117,6.7887864,34.743343,4.0732718,1.810343,2.262929
14,0.0,-4.9817753,73.69727,0.0,0.0,0.0,-21.199343,4.1376696,-2.5040984,44.654205,-23.545336,-4.835278,-21.276289,4.135219,-2.5101986,44.81865,-23.633,-4.83634,1.6478702,-1.2359027,1.0299189,-16.431334,21.833202,-8.342932,41.059235,-4.6928988,-2.607166,-3.1285994,-7.8276863,-23.658218,7.8214984,35.844906,4.6928988,2.085733,2.607166
15,0.0,-5.6367836,73.22459,0.0,0.0,0.0,-22.114761,4.6668086,-2.9257617,46.555454,-24.559938,-5.506382,-22.198935,4.663704,-2.9333515,46.73541,-24.65595,-5.507783,1.8645338,-1.3984004,1.1653336,-19.345074,22.895859,-9.439868,42.84176,-5.309926,-2.949959,-3.5399508,-9.6102085,-24.96083,8.849876,36.94184,5.309926,2.359967,2.949959
16,0.0,-6.275353,72.76376,0.0,0.0,0.0,-22.96224,5.1804314,-3.3536477,48.30489,-25.494406,-6.1687236,-23.053255,5.176614,-3.362831,48.49953,-25.598335,-6.170508,2.0757594,-1.5568196,1.2973497,-22.18568,23.931845,-10.509274,44.579544,-5.9114666,-3.284148,-3.9409776,-11.347992,-26.23075,9.852444,38.011246,5.9114666,2.6273184,3.284148
17,0.0,-6.8843255,72.3243,0.0,0.0,0.0,-23.733625,5.6684012,-3.776516,49.88671,-26.340115,-6.80781,-23.831015,5.6638327,-3.787351,50.09504,-26.451439,-6.810012,2.2771952,-1.7078964,1.423247,-24.89463,24.919815,-11.529115,46.236782,-6.485127,-3.6028483,-4.3234177,-13.005233,-27.44181,10.808544,39.031086,6.485127,2.8822787,3.6028483
18,0.0,-7.4515047,71.91499,0.0,0.0,0.0,-24.422886,6.121423,-4.1828914,51.29032,-27.091196,-7.409572,-24.52611,6.116091,-4.1953797,51.511177,-27.2093,-7.4122095,2.4648066,-1.848605,1.5405041,-27.417671,25.839983,-12.478964,47.78029,-7.019417,-3.8996763,-4.6796117,-14.548739,-28.569757,11.699029,39.980938,7.019417,3.119741,3.8996763
19,0.0,-7.9660897,71.54365,0.0,0.0,0.0,-25.025946,6.5313354,-4.561697,52.509792,-27.744268,-7.9609776,-25.134396,6.525257,-4.5757837,52.741856,-27.868444,-7.9640527,2.635021,-1.9762655,1.646888,-29.706749,26.674822,-13.3407345,49.180664,-7.5041623,-4.1689796,-5.002775,-15.949115,-29.593107,12.506938,40.842705,7.5041623,3.3351836,4.1689796
20,0.0,-8.419108,71.21673,0.0,0.0,0.0,-25.540588,6.89142,-4.9029207,53.543392,-28.298199,-8.450694,-25.653597,6.8846426,-4.9184937,53.78523,-28.427673,-8.454186,2.7848706,-2.0886528,1.7405442,-31.721958,27.409782,-14.099401,50.4135,-7.9309134,-4.406063,-5.287276,-17.181952,-30.494026,13.218189,41.601376,7.9309134,3.5248504,4.406063
21,0.0,-8.803862,70.93907,0.0,0.0,0.0,-25.966452,7.1967177,-5.1982775,54.393288,-28.753958,-8.869752,-26.083303,7.1893106,-5.2151704,54.643368,-28.887907,-8.873625,2.912139,-2.1841042,1.820087,-33.43349,28.033987,-14.743742,51.460556,-8.293356,-4.60742,-5.528904,-18.229006,-31.25918,13.822259,42.245716,8.293356,3.6859355,4.60742
22,0.0,-9.116348,70.71356,0.0,0.0,0.0,-26.30512,7.444343,-5.441837,55.065403,-29.114569,-9.212214,-26.425077,7.4364047,-5.4598413,55.322136,-29.25214,-9.216415,3.0155032,-2.2616274,1.8846896,-34.82356,28.540953,-15.267061,52.310947,-8.587723,-4.770957,-5.725148,-19.079397,-31.880625,14.31287,42.769035,8.587723,3.8167653,4.770957
23,0.0,-9.35571,70.540825,0.0,0.0,0.0,-26.56034,7.633836,-5.6305943,55.569576,-29.385187,-9.475817,-26.682673,7.625478,-5.649475,55.831387,-29.52552,-9.480278,3.0946794,-2.3210094,1.9341747,-35.888332,28.92928,-15.667918,52.96234,-8.813205,-4.8962245,-5.8754697,-19.730791,-32.35664,14.688675,43.16989,8.813205,3.9169796,4.8962245
24,0.0,-9.524664,70.4189,0.0,0.0,0.0,-26.738361,7.767499,-5.7649603,55.919994,-29.573338,-9.662547,-26.862366,7.7588353,-5.7844725,56.18539,-29.715612,-9.667198,3.1505656,-2.3629243,1.9691036,-36.639904,29.203386,-15.950864,53.422127,-8.972361,-4.984645,-5.981574,-20.190577,-32.69264,14.953935,43.45284,8.972361,3.987716,4.984645
25,0.0,-9.629937,70.34293,0.0,0.0,0.0,-26.848415,7.850747,-5.8491526,56.1361,-29.689388,-9.779176,-26.973455,7.8418894,-5.869063,56.403717,-29.832876,-9.783948,3.185388,-2.389041,1.9908674,-37.108204,29.374176,-16.127165,53.708614,-9.071529,-5.039739,-6.047687,-20.477064,-32.901997,15.119218,43.62914,9.071529,4.031791,5.039739
26,0.0,-9.682708,70.30485,0.0,0.0,0.0,-26.903334,7.8924665,-5.8914905,56.24379,-29.747225,-9.837719,-27.028896,7.883513,-5.911602,56.51252,-29.891325,-9.842552,3.2028434,-2.4021325,2.0017772,-37.34295,29.45979,-16.21554,53.852222,-9.121241,-5.067356,-6.080827,-20.620672,-33.00694,15.202067,43.71751,9.121241,4.053885,5.067356
27,0.0,-9.699036,70.29307,0.0,0.0,0.0,-26.920292,7.9053726,-5.9046082,56.27702,-29.765078,-9.855844,-27.046017,7.896389,-5.924783,56.546093,-29.909363,-9.860696,3.2082446,-2.4061832,2.005153,-37.415585,29.486282,-16.242884,53.89666,-9.136622,-5.075901,-6.091081,-20.665108,-33.03941,15.227702,43.744858,9.136622,4.060721,5.075901
28,6.3e-06,-9.700001,70.29237,0.0,0.0,0.0,-26.93263,7.9058833,-5.9074936,56.303368,-29.779306,-9.857968,-27.04702,7.8971505,-5.925561,56.548084,-29.910433,-9.861768,3.2086241,-2.4064531,2.0052762,-37.419918,29.487888,-16.244562,53.899345,-9.137582,-5.076444,-6.091738,-20.66781,-33.041393,15.229335,43.74652,9.137582,4.0611634,5.076457
29,0.0002598,-9.700001,70.29237,0.0,0.0,0.0,-27.048838,7.906489,-5.927948,56.560005,-29.920849,-9.870644,-27.046762,7.897178,-5.925527,56.548084,-29.91069,-9.861771,3.2110646,-2.4076731,2.0022259,-37.421715,29.489693,-16.247135,53.90192,-9.139641,-5.0779886,-6.0937977,-20.670898,-33.043964,15.233967,43.74858,9.139641,4.0627074,5.078516
30,0.0012548,-9.700001,70.29237,0.0,0.0,0.0,-27.263617,7.9165926,-5.962641,57.053055,-30.200726,-9.899417,-27.045744,7.897291,-5.925393,56.548084,-29.911713,-9.861781,3.2206419,-2.4124618,1.9902542,-37.42879,29.496761,-16.257238,53.912018,-9.147722,-5.0840497,-6.101879,-20.683022,-33.054066,15.252149,43.75666,9.147722,4.0687685,5.086598
31,0.003417,-9.700001,70.29237,0.0,0.0,0.0,-27.545183,7.944677,-6.003385,57.73019,-30.597692,-9.946072,-27.043535,7.8975377,-5.925103,56.548103,-29.913929,-9.861803,3.2414548,-2.4228683,1.964238,-37.444157,29.512129,-16.279192,53.93398,-9.165284,-5.0972214,-6.119441,-20.709362,-33.076023,15.291664,43.774227,9.165284,4.08194,5.10416
32,0.007087,-9.700001,70.29237,0.0,0.0,0.0,-27.86456,7.997921,-6.043342,58.542233,-31.090992,-10.011953,-27.039782,7.8979535,-5.9246106,56.548126,-29.917692,-9.861841,3.2767804,-2.440531,1.9200813,-37.470238,29.538212,-16.31645,53.971237,-9.195092,-5.1195774,-6.149249,-20.754076,-33.11328,15.358731,43.80403,9.195092,4.104296,5.133968
33,0.012525,-9.700001,70.29237,0.0,0.0,0.0,-28.195961,8.082258,-6.076952,59.444187,-31.660912,-10.098018,-27.034224,7.898571,-5.9238806,56.54816,-29.923271,-9.861898,3.3291252,-2.4667034,1.85465,-37.50889,29.576859,-16.371662,54.026443,-9.239262,-5.1527042,-6.193418,-20.82033,-33.16849,15.458112,43.8482,9.239262,4.137423,5.178137
34,0.0199169,-9.700001,70.29237,0.0,0.0,0.0,-28.516928,8.202396,-6.0997953,60.395576,-32.289036,-10.204853,-27.026665,7.89941,-5.9228883,56.548206,-29.930847,-9.861976,3.4002771,-2.5022795,1.7657098,-37.56142,29.629393,-16.44671,54.10149,-9.2993,-5.197733,-6.253457,-20.910387,-33.243538,15.5932,43.90824,9.2993,4.182452,5.238176
35,0.0293791,-9.700001,70.29237,0.0,0.0,0.0,-28.808342,8.361825,-6.1084094,61.360577,-32.95827,-10.332707,-27.016989,7.9004846,-5.921617,56.548256,-29.94054,-9.862075,3.4913576,-2.5478196,1.6518596,-37.628666,29.69664,-16.542778,54.197563,-9.376155,-5.255374,-6.3303113,-21.02567,-33.33961,15.766122,43.985096,9.376155,4.2400928,5.31503
36,0.040964,-9.700001,70.29237,0.0,0.0,0.0,-29.054289,8.562815,-6.1000967,62.30782,-33.652782,-10.481498,-27.005136,7.901799,-5.92006,56.548306,-29.952406,-9.862196,3.60287,-2.6035757,1.512469,-37.711002,29.778976,-16.660398,54.31518,-9.47025,-5.3259454,-6.4244065,-21.166811,-33.45723,15.977837,44.07919,9.47025,4.3106647,5.4091253
