Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0061646,77.29237,0.0,0.0,0.0,-11.459071,0.0053053,-0.0020877,24.064047,-12.604975,-0.0057013,-11.459237,0.0053053,-0.0020877,24.064402,-12.605163,-0.0057013,0.0017691,-0.0013268,0.0011057,5.710295,13.758019,-0.0072592,27.51377,-0.0040833,-0.0022685,-0.0027222,5.7177815,-13.759606,0.0068055,27.509232,0.0040833,0.0018148,0.0022685
2,0.0,-0.0467109,77.29237,0.0,0.0,0.0,-11.458457,0.0401998,-0.0158185,24.062729,-12.604278,-0.0432,-11.459719,0.0401995,-0.0158194,24.065414,-12.6057,-0.0432001,0.0134049,-0.0100537,0.0083781,5.583471,13.804272,-0.055005,27.591354,-0.0309403,-0.0171891,-0.0206269,5.6401944,-13.816305,0.0515672,27.556976,0.0309403,0.0137512,0.0171891
3,0.0,-0.1491107,77.29237,0.0,0.0,0.0,-11.456452,0.1283273,-0.0504912,24.058361,-12.601966,-0.137903,-11.460482,0.1283243,-0.0505004,24.06693,-12.606505,-0.1379037,0.0427913,-0.0320935,0.0267446,5.2631745,13.921086,-0.1755872,27.787302,-0.0987678,-0.054871,-0.0658452,5.444248,-13.959496,0.164613,27.677559,0.0987678,0.0438968,0.054871
4,0.0,-0.333815,77.29237,0.0,0.0,0.0,-11.451193,0.2872954,-0.1130072,24.046711,-12.5958,-0.3087218,-11.460216,0.2872806,-0.1130536,24.0659,-12.6059675,-0.308725,0.0957973,-0.0718479,0.0598733,4.685437,14.13179,-0.3930881,28.140743,-0.221112,-0.12284,-0.147408,5.0908093,-14.217777,0.36852,27.895061,0.221112,0.098272,0.12284
5,0.0,-0.6148228,77.29237,0.0,0.0,0.0,-11.43913,0.5291772,-0.2080197,24.019663,-12.581493,-0.5685943,-11.455761,0.529127,-0.2081772,24.055033,-12.600231,-0.5686052,0.1764401,-0.1323301,0.1102751,3.8064723,14.4523535,-0.7239924,28.678457,-0.4072458,-0.2262476,-0.2714972,4.5530896,-14.610726,0.678743,28.225965,0.4072458,0.1809981,0.2262476
6,0.0,-1.0002506,77.29237,0.0,0.0,0.0,-11.414578,0.8610275,-0.3380338,23.964201,-12.552162,-0.9250008,-11.441685,0.8608943,-0.3384516,24.021843,-12.582701,-0.9250296,0.287049,-0.2152868,0.1794056,2.6008928,14.892036,-1.1778579,29.41599,-0.662545,-0.3680806,-0.4416966,3.815559,-15.149692,1.1042416,28.679827,0.662545,0.2944645,0.3680806
7,0.0,-1.4929003,77.29237,0.0,0.0,0.0,-11.369605,1.2854136,-0.5034506,23.86217,-12.498212,-1.3804739,-11.410209,1.2851162,-0.5043847,23.948502,-12.543949,-1.380538,0.4284282,-0.3213211,0.2677676,1.0599335,15.454034,-1.7579836,30.358694,-0.9888658,-0.54937,-0.6592439,2.8728542,-15.838592,1.6481097,29.259954,0.9888658,0.4394959,0.54937
8,0.0,-2.0908291,77.29237,0.0,0.0,0.0,-11.294237,1.800959,-0.7025666,23.6908,-12.407606,-1.9331036,-11.351466,1.800373,-0.7044103,23.812452,-12.472054,-1.9332289,0.60002,-0.450015,0.3750125,-0.8103285,16.136127,-2.4620821,31.502855,-1.3849213,-0.7694007,-0.9232809,1.7286938,-16.67471,2.308202,29.964058,1.3849213,0.6155206,0.7694007
9,0.0,-2.787918,77.29237,0.0,0.0,0.0,-11.176894,2.402888,-0.9315635,23.423813,-12.266456,-2.577047,-11.253995,2.4018388,-0.9348751,23.587639,-12.353242,-2.577268,0.8000686,-0.6000514,0.5000428,-2.9907537,16.931343,-3.2829485,32.836765,-1.8466583,-1.0259213,-1.2311056,0.3947867,-17.649488,3.077764,30.784922,1.8466583,0.8207371,1.0259213
10,0.0,-3.5744407,77.29237,0.0,0.0,0.0,-11.004944,3.0835593,-1.184531,23.032816,-12.059755,-3.3030436,-11.105344,3.0818162,-1.190059,23.246027,-12.172696,-3.303402,1.0257827,-0.769337,0.6411142,-5.45092,17.828579,-4.2091284,34.34181,-2.3676348,-1.3153527,-1.5784233,-1.1102563,-18.749327,3.9460576,31.711102,2.3676348,1.0522821,1.3153527
11,0.0,-4.437634,77.29237,0.0,0.0,0.0,-10.765225,3.8329763,-1.4535624,22.488718,-11.772134,-4.098951,-10.892683,3.830248,-1.4622725,22.75917,-11.915384,-4.0994945,1.2734994,-0.9551246,0.7959371,-8.150903,18.813278,-5.225592,35.99356,-2.9393957,-1.6329976,-1.9595972,-2.7620099,-19.956377,4.898993,32.727562,2.9393957,1.306398,1.6329976
12,0.0,-5.362263,77.29237,0.0,0.0,0.0,-10.444454,4.6392646,-1.728949,21.762863,-11.388451,-4.9503036,-10.603291,4.6351933,-1.7420613,22.099543,-11.566762,-4.951078,1.5388467,-1.1541351,0.9617793,-11.043051,19.868063,-6.3144016,37.762875,-3.5518508,-1.9732506,-2.3679006,-4.531325,-21.249336,5.919751,33.816376,3.5518508,1.5786004,1.9732506
13,0.0,-6.331195,77.29237,0.0,0.0,0.0,-10.02938,5.489116,-1.999471,20.827637,-10.894117,-5.840894,-10.224849,5.4832716,-2.0185165,21.24141,-11.113231,-5.8419375,1.8169082,-1.362681,1.1355675,-14.073774,20.973385,-7.45538,39.616962,-4.193651,-2.329806,-2.7957673,-6.385414,-22.60425,6.9894185,34.957355,4.193651,1.863845,2.329806
14,0.0,-7.325965,77.29237,0.0,0.0,0.0,-9.506566,6.3682146,-2.2527468,19.656168,-10.27494,-6.7533774,-9.745456,6.3600745,-2.2796717,20.161036,-10.542253,-6.754708,2.102384,-1.5767881,1.31399,-17.185314,22.108183,-8.626782,41.520496,-4.8525653,-2.6958694,-3.2350435,-8.288944,-23.99529,8.087608,36.128754,4.8525653,2.1566956,2.6958694
15,0.0,-8.327344,77.29237,0.0,0.0,0.0,-8.861514,7.261652,-2.4755623,18.2206,-9.516198,-7.6698866,-9.153185,7.250568,-2.5129206,18.835846,-9.841899,-7.67149,2.3897572,-1.7923177,1.4935981,-20.317528,23.250519,-9.80597,43.436676,-5.515858,-3.0643654,-3.6772387,-10.205123,-25.395576,9.193097,37.30794,5.515858,2.4514925,3.0643654
16,0.0,-9.315912,77.29237,0.0,0.0,0.0,-8.076514,8.1544,-2.653995,16.487526,-8.600225,-8.572648,-8.434878,8.139516,-2.7053406,17.24183,-8.999475,-8.574455,2.6734536,-2.00509,1.6709085,-23.409674,24.378242,-10.970071,45.328335,-6.170665,-3.4281473,-4.1137767,-12.096787,-26.777945,10.284442,38.472042,6.170665,2.7425177,3.4281473
17,0.0,-10.272624,77.29237,0.0,0.0,0.0,-7.125443,9.031916,-2.7729082,14.406976,-7.5005865,-9.4446125,-7.573287,9.011979,-2.8436785,15.347404,-7.9982634,-9.446452,2.9480078,-2.211006,1.8425049,-26.402174,25.469625,-12.096659,47.159042,-6.8043714,-3.780206,-4.5362473,-13.927493,-28.11577,11.340617,39.59863,6.8043714,3.0241647,3.780206
18,0.0,-11.179378,77.29237,0.0,0.0,0.0,-5.959518,9.881197,-2.8134875,11.882492,-6.166232,-10.270107,-6.5399446,9.854045,-2.9133737,13.098263,-6.80952,-10.271615,3.2082255,-2.4061692,2.005141,-29.238409,26.504017,-13.164419,48.894154,-7.4049854,-4.1138806,-4.9366574,-15.662603,-29.383734,12.341643,40.66639,7.4049854,3.2911048,4.1138806
19,0.0,-12.0195875,77.29237,0.0,0.0,0.0,-4.4547787,10.693644,-2.742651,8.661609,-4.4635673,-11.035787,-5.2738047,10.654265,-2.894418,10.372654,-5.3687954,-11.036042,3.4493463,-2.5870097,2.1558416,-31.866503,27.4625,-14.153817,50.501926,-7.9615226,-4.423068,-5.3076816,-17.270376,-30.558643,13.269204,41.655792,7.9615226,3.5384543,4.423068
20,0.0,-12.778746,77.29237,0.0,0.0,0.0,-1.9535058,11.486413,-2.4184544,3.3820925,-1.6718583,-11.734906,-3.5845325,11.408701,-2.7409246,6.7801943,-3.4695044,-11.72909,3.6672077,-2.7504056,2.2920048,-34.241074,28.328518,-15.047776,51.954605,-8.464374,-4.70243,-5.6429157,-18.723057,-31.620218,14.107289,42.549747,8.464374,3.761944,4.70243
21,0.0,-13.445,77.29237,0.0,0.0,0.0,-0.3475396,12.1459,-2.2049088,-0.0069193,0.11984,-12.341452,-0.3451572,12.155126,-2.205768,-0.0129361,0.1232036,-12.350679,3.8584073,-2.8938057,2.4115047,-36.325054,29.088556,-15.832332,53.22951,-8.905686,-4.9476037,-5.9371247,-19.997961,-32.55188,14.842812,43.334305,8.905686,3.958083,4.9476037
22,0.0,-14.009717,77.29237,0.0,0.0,0.0,-0.365916,12.638315,-2.2972689,-0.0076819,0.1191577,-12.842062,-0.3634756,12.649012,-2.2981563,-0.0139608,0.1226576,-12.85274,4.020468,-3.0153513,2.5127928,-38.091434,29.732765,-16.497322,54.31012,-9.279743,-5.1554127,-6.186496,-21.07857,-33.341557,15.466238,43.999294,9.279743,4.1243305,5.1554127
23,0.0,-14.468051,77.29237,0.0,0.0,0.0,-0.3813912,13.036458,-2.3722165,-0.0082413,0.1185444,-13.246856,-0.378868,13.048387,-2.3731189,-0.0148155,0.1221979,-13.258747,4.1519995,-3.1139998,2.5949998,-39.525055,30.25562,-17.037039,55.18716,-9.583335,-5.3240747,-6.3888893,-21.95561,-33.98247,15.972224,44.539013,9.583335,4.2592597,5.3240747
24,0.0,-14.819518,77.29237,0.0,0.0,0.0,-0.3935025,13.340832,-2.4296591,-0.0088287,0.1181411,-13.556325,-0.3910052,13.35372,-2.430593,-0.0154488,0.1218158,-13.569165,4.2528625,-3.1896467,2.6580389,-40.624405,30.656557,-17.450912,55.859707,-9.816137,-5.4534097,-6.5440917,-22.628153,-34.47394,16.36023,44.952885,9.816137,4.362728,5.4534097
25,0.0,-15.068555,77.29237,0.0,0.0,0.0,-0.4022942,13.555995,-2.4703643,-0.0091574,0.1178002,-13.775096,-0.3998024,13.569576,-2.4713175,-0.0158398,0.1215056,-13.788619,4.3243303,-3.2432477,2.7027063,-41.40337,30.940649,-17.744167,56.33625,-9.981095,-5.545053,-6.654063,-23.104696,-34.82219,16.635159,45.246143,9.981095,4.436042,5.545053
26,0.0,-15.225102,77.29237,0.0,0.0,0.0,-0.4159138,13.682445,-2.4982734,0.007791,0.1085998,-13.854118,-0.4177955,13.69427,-2.5003748,0.0102053,0.1075281,-13.854118,4.3692555,-3.2769418,2.7307847,-41.893032,31.119232,-17.92851,56.635807,-10.084788,-5.60266,-6.723192,-23.404255,-35.041096,16.80798,45.430485,10.084788,4.4821277,5.60266
27,0.0,-15.305159,77.29237,0.0,0.0,0.0,-0.4280608,13.74112,-2.5140815,0.027522,0.0981033,-13.854118,-0.4318418,13.753031,-2.5166464,0.033806,0.0949981,-13.854118,4.39223,-3.2941725,2.745144,-42.143444,31.210556,-18.022783,56.788998,-10.137816,-5.6321197,-6.758544,-23.557446,-35.15304,16.89636,45.524754,10.137816,4.505696,5.6321197
28,0.0,-15.331362,77.29237,0.0,0.0,0.0,-0.4318184,13.760328,-2.5192072,0.0335219,0.0949126,-13.854118,-0.4362202,13.772265,-2.521925,0.0410711,0.0911389,-13.854118,4.3997498,-3.2998123,2.7498436,-42.225403,31.240452,-18.05364,56.839134,-10.155172,-5.6417623,-6.7701154,-23.607588,-35.189682,16.925287,45.555614,10.155172,4.51341,5.6417623
