Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,0.0,0.0,0.0,5.7295775,13.750985,0.0,27.50197,0.0,0.0,0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,0.0040682,77.29237,0.0,0.0,0.0,-11.45921,-0.0035011,0.0013777,24.06434,-12.605132,0.0037625,-11.4591,-0.0035011,0.0013777,24.064108,-12.605008,0.0037625,-0.001106,0.0008295,0.0006912,5.7216635,13.756769,-0.0045661,27.506845,-0.0027396,0.0012176,-0.001522,5.7166405,-13.755706,0.0048705,27.509884,0.0027396,-0.001522,0.0018264
2,0.0,0.0310254,77.29237,0.0,0.0,0.0,-11.459545,-0.0267006,0.0105072,24.065048,-12.605507,0.0286936,-11.458706,-0.0267007,0.0105068,24.063265,-12.604563,0.0286936,-0.0084345,0.0063259,0.0052716,5.66922,13.795093,-0.0348219,27.539116,-0.0208931,0.0092858,-0.0116073,5.6309156,-13.786969,0.0371433,27.56233,0.0208931,-0.0116073,0.0139288
3,0.0,0.0997109,77.29237,0.0,0.0,0.0,-11.460195,-0.0858111,0.0337694,24.066383,-12.606215,0.0922167,-11.4574995,-0.0858125,0.0337653,24.060656,-12.60318,0.0922164,-0.0271073,0.0203304,0.016942,5.535597,13.892741,-0.111912,27.621344,-0.0671472,0.0298432,-0.037304,5.412493,-13.866629,0.1193728,27.695951,0.0671472,-0.037304,0.0447648
4,0.0,0.2248117,77.29237,0.0,0.0,0.0,-11.4606285,-0.1934723,0.076139,24.067095,-12.606595,0.207915,-11.454553,-0.193479,0.076118,24.054173,-12.59975,0.2079136,-0.061117,0.0458378,0.0381981,5.2922215,14.070594,-0.2523208,27.771116,-0.1513925,0.0672856,-0.0841069,5.0146685,-14.011719,0.2691422,27.939327,0.1513925,-0.0841069,0.1009283
5,0.0,0.4171555,77.29237,0.0,0.0,0.0,-11.459405,-0.3590046,0.1412729,24.063848,-12.604884,0.3858006,-11.448128,-0.3590277,0.1412004,24.039864,-12.592178,0.3857955,-0.1134073,0.0850555,0.0708796,4.91803,14.34404,-0.4682007,28.001385,-0.2809204,0.1248535,-0.1560669,4.403009,-14.234794,0.4994141,28.313522,0.2809204,-0.1560669,0.1872803
6,0.0,0.6840024,77.29237,0.0,0.0,0.0,-11.453914,-0.5886696,0.2315805,24.050632,-12.597908,0.6325816,-11.435407,-0.5887318,0.2313854,24.011274,-12.577057,0.632568,-0.1859519,0.139464,0.11622,4.3988967,14.723408,-0.7677004,28.320854,-0.4606202,0.2047201,-0.2559001,3.5544264,-14.544277,0.8188804,28.832657,0.4606202,-0.2559001,0.3070802
7,0.0,1.029338,77.29237,0.0,0.0,0.0,-11.440247,-0.8859358,0.3482698,24.018476,-12.580922,0.9519266,-11.412347,-0.8860768,0.3478272,23.95915,-12.549492,0.9518961,-0.2798344,0.2098758,0.1748965,3.72707,15.214356,-1.1552929,28.734287,-0.6931758,0.3080781,-0.3850976,2.4562478,-14.944791,1.2323124,29.50448,0.6931758,-0.3850976,0.4621172
8,0.0,1.454165,77.29237,0.0,0.0,0.0,-11.413235,-1.2517526,0.4913692,23.95553,-12.547663,1.3447266,-11.373698,-1.2520348,0.4904832,23.871466,-12.503127,1.3446659,-0.3953272,0.2964954,0.2470795,2.9005973,15.818316,-1.6321039,29.242884,-0.9792623,0.4352277,-0.5440346,1.1052831,-15.437492,1.7409108,30.33095,0.9792623,-0.5440346,0.6528416
9,0.0,1.9567964,77.29237,0.0,0.0,0.0,-11.366611,-1.6848276,0.6597333,23.847467,-12.490559,1.8093554,-11.313136,-1.6853402,0.658121,23.733793,-12.430336,1.8092458,-0.531972,0.398979,0.3324824,1.922762,16.53289,-2.19624,29.844631,-1.3177439,0.585664,-0.73208,-0.493102,-16.020435,2.342656,31.30879,1.3177439,-0.73208,0.8784959
