Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,0.0,0.0,0.0,5.7295775,13.750985,0.0,27.50197,0.0,0.0,0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,0.0059568,77.29237,0.0,0.0,0.0,-11.459235,-0.0051265,0.0020173,24.064394,-12.605161,0.0055091,-11.459073,-0.0051265,0.0020173,24.064053,-12.604979,0.0055091,-0.0016747,0.001256,0.0010467,5.718106,13.75937,-0.0066185,27.509033,-0.0039711,0.0017649,-0.0022062,5.710825,-13.757826,0.0070597,27.513447,0.0039711,-0.0022062,0.0026474
2,0.0,0.0451473,77.29237,0.0,0.0,0.0,-11.459702,-0.0388538,0.0152898,24.065378,-12.605681,0.041754,-11.458482,-0.0388541,0.015289,24.062784,-12.604306,0.041754,-0.0126923,0.0095192,0.0079327,5.6426296,13.814527,-0.0501622,27.55548,-0.0300973,0.0133766,-0.0167207,5.5874515,-13.802821,0.0535064,27.588923,0.0300973,-0.0167207,0.0200649
3,0.0,0.1441549,77.29237,0.0,0.0,0.0,-11.46046,-0.1240594,0.048822,24.06689,-12.606484,0.1333204,-11.456564,-0.1240622,0.0488133,24.058607,-12.602096,0.1333198,-0.0405265,0.0303948,0.025329,5.4519534,13.953866,-0.1601676,27.67282,-0.0961006,0.0427114,-0.0533892,5.275769,-13.916492,0.1708455,27.779596,0.0961006,-0.0533892,0.064067
4,0.0,0.3228044,77.29237,0.0,0.0,0.0,-11.460291,-0.2778048,0.1093251,24.066097,-12.6060705,0.2985421,-11.451567,-0.2778187,0.1092817,24.04754,-12.59624,0.2985391,-0.0907504,0.0680628,0.056719,5.1078978,14.205291,-0.3586614,27.884544,-0.2151969,0.095643,-0.1195538,4.7133703,-14.121603,0.3825722,28.123652,0.2151969,-0.1195538,0.1434646
5,0.0,0.5947065,77.29237,0.0,0.0,0.0,-11.456243,-0.5118132,0.2013706,24.056183,-12.60084,0.5500016,-11.440157,-0.5118602,0.2012232,24.021975,-12.582716,0.5499914,-0.1671906,0.1253929,0.1044941,4.5842495,14.587956,-0.6607663,28.20679,-0.3964598,0.1762043,-0.2202554,3.8574069,-14.433779,0.7048174,28.647299,0.3964598,-0.2202554,0.2643065
6,0.0,0.9678029,77.29237,0.0,0.0,0.0,-11.443226,-0.8329606,0.3274967,24.025454,-12.584608,0.8950251,-11.417003,-0.8330853,0.3271056,23.96969,-12.555066,0.8949981,-0.2720796,0.2040597,0.1700498,3.865714,15.113042,-1.075306,28.648966,-0.6451836,0.2867483,-0.3584354,2.682877,-14.862136,1.1469932,29.365837,0.6451836,-0.3584354,0.4301224
7,0.0,1.4449116,77.29237,0.0,0.0,0.0,-11.413943,-1.2437826,0.488259,23.957176,-12.548533,1.3361716,-11.3746605,-1.2440611,0.4873843,23.873655,-12.504285,1.3361117,-0.4062098,0.3046574,0.2538812,2.9468637,15.784509,-1.605412,29.214409,-0.9632472,0.4281098,-0.5351374,1.1809103,-15.409912,1.7124394,30.284689,0.9632472,-0.5351374,0.6421648
8,0.0,2.0242722,77.29237,0.0,0.0,0.0,-11.35913,-1.7429928,0.6822378,23.830168,-12.481416,1.8717182,-11.303768,-1.7435418,0.680511,23.71248,-12.419069,1.8716012,-0.5690862,0.4268147,0.3556789,1.8310894,16.59988,-2.2491279,29.901043,-1.3494767,0.5997674,-0.7497092,-0.642951,-16.075085,2.3990695,31.400461,1.3494767,-0.7497092,0.8996511
9,0.0,2.7000904,77.29237,0.0,0.0,0.0,-11.268022,-2.3260043,0.9060349,23.619944,-12.370315,2.496146,-11.193461,-2.3269875,0.9029331,23.461504,-12.286381,2.4959388,-0.7590798,0.5693099,0.474425,0.5295506,17.551006,-3.0000157,30.701986,-1.8000094,0.8000042,-1.0000051,-2.7704668,-16.851004,3.2000167,32.702,1.8000094,-1.0000051,1.2000062
10,0.0,3.4630835,77.29237,0.0,0.0,0.0,-11.128946,-2.985441,1.1542999,23.300186,-12.201322,3.2006345,-11.031914,-2.9870744,1.1491237,23.094109,-12.092156,3.200297,-0.9735811,0.7301858,0.6084882,-0.939876,18.624819,-3.8477616,31.606249,-2.308657,1.0260698,-1.2825873,-5.172414,-17.727007,4.104279,34.17143,2.308657,-1.2825873,1.5391047
11,0.0,4.3010254,77.29237,0.0,0.0,0.0,-10.929921,-3.7116249,1.4198306,22.844282,-11.960367,3.97357,-10.8068695,-3.7141812,1.4116801,22.583143,-11.822048,3.973058,-1.2091527,0.9068645,0.7557204,-2.5536442,19.80411,-4.778782,32.59934,-2.867269,1.2743418,-1.5929272,-7.810304,-18.689062,5.0973673,35.785194,2.867269,-1.5929272,1.9115126
12,0.0,5.199291,77.29237,0.0,0.0,0.0,-10.659166,-4.493036,1.693771,22.226662,-11.633946,4.8010774,-10.506079,-4.4968467,1.6815168,21.902105,-11.46205,4.8003464,-1.4616834,1.0962625,0.913552,-4.283589,21.0683,-5.776827,33.66392,-3.466096,1.5404872,-1.9256088,-10.638099,-19.720373,6.1619487,37.51514,3.466096,-1.9256088,2.3107307
13,0.0,6.141403,77.29237,0.0,0.0,0.0,-10.305465,-5.3167315,1.9659172,21.423803,-11.209628,5.6675715,-10.117543,-5.322196,1.9481546,21.025898,-10.99891,5.6665826,-1.7265406,1.2949054,1.0790879,-6.0979757,22.394197,-6.823589,34.780464,-4.094153,1.8196236,-2.2745295,-13.603923,-20.802029,7.2784944,39.329525,4.094153,-2.2745295,2.7294354
14,0.0,7.109576,77.29237,0.0,0.0,0.0,-9.8582945,-6.1687455,2.2251115,20.414688,-10.676309,6.556325,-9.62948,-6.1763396,2.200082,19.930933,-10.420164,6.5550566,-1.9987242,1.4990431,1.2492026,-7.962552,23.756773,-7.899306,35.9279,-4.7395835,2.1064816,-2.6331017,-16.651789,-21.913603,8.425926,41.194103,4.7395835,-2.6331017,3.159722
15,0.0,8.085259,77.29237,0.0,0.0,0.0,-9.307653,-7.0344634,2.4596822,19.180487,-10.024039,7.450052,-9.029823,-7.0447655,2.4251297,18.594152,-9.71363,7.44851,-2.2730193,1.7047644,1.4206371,-9.841594,25.12992,-8.983368,37.08423,-5.390021,2.3955648,-2.994456,-19.723299,-23.033798,9.582259,43.073143,5.390021,-2.994456,3.5933473
16,0.0,9.049687,77.29237,0.0,0.0,0.0,-8.643373,-7.899008,2.6578462,17.703081,-9.243242,8.331486,-8.304894,-7.9127574,2.6107354,16.9902,-8.8659,8.329722,-2.54415,1.9081126,1.5900939,-11.698957,26.487223,-10.054924,38.227226,-6.0329547,2.681313,-3.3516414,-22.759375,-24.141075,10.725252,44.930508,6.0329547,-3.3516414,4.0219693
