Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0052079,77.29237,0.0,0.0,0.0,-11.459084,0.004482,-0.0017637,24.064075,-12.60499,-0.0048165,-11.459225,0.004482,-0.0017637,24.064373,-12.605149,-0.0048165,0.0015093,-0.001132,0.0009433,5.7133384,13.756908,-0.0061135,27.511908,-0.0034389,-0.0019105,-0.0022926,5.719643,-13.758246,0.0057314,27.508087,0.0034389,0.0015284,0.0019105
2,0.0,-0.0395933,77.29237,0.0,0.0,0.0,-11.458571,0.0340743,-0.0134082,24.062977,-12.604409,-0.0366174,-11.459641,0.034074,-0.0134088,24.065252,-12.605615,-0.0366175,0.0114744,-0.0086058,0.0071715,5.60612,13.796011,-0.0464782,27.577501,-0.026144,-0.0145244,-0.0174293,5.654051,-13.806179,0.0435733,27.54845,0.026144,0.0116195,0.0145244
3,0.0,-0.1268313,77.29237,0.0,0.0,0.0,-11.4569435,0.1091529,-0.042948,24.059439,-12.602536,-0.1172983,-11.460371,0.1091508,-0.0429547,24.066727,-12.606398,-0.1172988,0.0367564,-0.0275673,0.0229728,5.3340993,13.895219,-0.148886,27.74391,-0.0837484,-0.0465269,-0.0558323,5.487638,-13.927789,0.1395806,27.650858,0.0837484,0.0372215,0.0465269
4,0.0,-0.2849806,77.29237,0.0,0.0,0.0,-11.452789,0.2452642,-0.0964823,24.050262,-12.59768,-0.263559,-11.460491,0.2452535,-0.0965162,24.066643,-12.606359,-0.2635614,0.082589,-0.0619417,0.0516181,4.840966,14.075068,-0.334536,28.045593,-0.1881765,-0.1045425,-0.125451,5.1859565,-14.148248,0.3136275,27.83651,0.1881765,0.083634,0.1045425
5,0.0,-0.5269074,77.29237,0.0,0.0,0.0,-11.443433,0.453498,-0.1783103,24.029337,-12.58661,-0.4872928,-11.457681,0.453461,-0.178426,24.059639,-12.602664,-0.4873008,0.1527008,-0.1145256,0.095438,4.086603,14.350189,-0.6185316,28.507088,-0.347924,-0.1932911,-0.2319494,4.724464,-14.485495,0.5798734,28.120506,0.347924,0.1546329,0.1932911
6,0.0,-0.8607097,77.29237,0.0,0.0,0.0,-11.42454,0.7408696,-0.291013,23.98674,-12.564082,-0.7959722,-11.447846,0.740771,-0.2913222,24.036303,-12.590341,-0.7959935,0.2494386,-0.187079,0.1558991,3.0457582,14.729791,-1.0103791,29.14384,-0.5683382,-0.3157434,-0.3788922,4.087712,-14.950812,0.9472305,28.512352,0.5683382,0.2525948,0.3157434
7,0.0,-1.2901415,77.29237,0.0,0.0,0.0,-11.389972,1.1107147,-0.4354947,23.908413,-12.522664,-1.1930293,-11.425002,1.1104927,-0.4361912,23.982903,-12.562126,-1.1930771,0.3738904,-0.2804178,0.2336815,1.7067266,15.218144,-1.5144851,29.96301,-0.8518978,-0.4732766,-0.5679319,3.2685394,-15.549437,1.4198297,29.016459,0.8518978,0.3786213,0.4732766
8,0.0,-1.815037,77.29237,0.0,0.0,0.0,-11.331859,1.5630916,-0.6109878,23.776373,-12.452848,-1.678234,-11.38138,1.5626512,-0.6123729,23.881653,-12.508624,-1.6783284,0.5260082,-0.3945061,0.3287551,0.0700253,15.815058,-2.130655,30.964289,-1.1984935,-0.6658297,-0.7989956,2.2672632,-16.28114,1.997489,29.632627,1.1984935,0.5326638,0.6658297
9,0.0,-2.4317348,77.29237,0.0,0.0,0.0,-11.240875,2.0951915,-0.81504,23.56939,-12.343417,-2.2480705,-11.307746,2.0943964,-0.8175454,23.71151,-12.418707,-2.248239,0.7047307,-0.528548,0.4404567,-1.8529294,16.51637,-2.854591,32.140682,-1.6057074,-0.8920596,-1.0704715,1.0908675,-17.140814,2.676179,30.356564,1.6057074,0.7136477,0.8920596
