Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,-0.0,-0.0,24.064226,-12.605071,-0.0,0.0,-0.0,0.0,5.7295775,13.750985,-0.0,27.50197,-0.0,0.0,-0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,-0.0052552,77.29237,0.0,0.0,0.0,-11.459084,0.0045227,-0.0017797,24.064074,-12.60499,-0.0048602,-11.459226,0.0045226,-0.0017797,24.064375,-12.60515,-0.0048602,0.0014534,-0.0010901,0.0009084,5.712951,13.757051,-0.0062593,27.512144,-0.0035209,-0.001956,-0.0023472,5.719406,-13.758419,0.0058681,27.508234,0.0035209,0.0015648,0.001956
2,0.0,-0.0399103,77.29237,0.0,0.0,0.0,-11.458567,0.0343471,-0.0135156,24.062967,-12.6044035,-0.0369106,-11.459645,0.0343469,-0.0135162,24.06526,-12.6056185,-0.0369106,0.0110381,-0.0082786,0.0068988,5.6033106,13.797037,-0.0475359,27.57922,-0.0267389,-0.014855,-0.017826,5.652332,-13.807435,0.0445649,27.549511,0.0267389,0.011884,0.014855
3,0.0,-0.1277046,77.29237,0.0,0.0,0.0,-11.456925,0.1099046,-0.0432437,24.059399,-12.602513,-0.118106,-11.460376,0.1099024,-0.0432505,24.066736,-12.606401,-0.1181065,0.0353197,-0.0264898,0.0220748,5.325549,13.898337,-0.1521049,27.749142,-0.085559,-0.0475328,-0.0570393,5.482407,-13.931611,0.1425984,27.654078,0.085559,0.0380262,0.0475328
4,0.0,-0.2866078,77.29237,0.0,0.0,0.0,-11.452739,0.2466648,-0.097033,24.05015,-12.597621,-0.2650639,-11.4604845,0.2466539,-0.0970672,24.066624,-12.606348,-0.2650663,0.0792681,-0.0594511,0.0495426,4.8228145,14.081688,-0.3413696,28.056698,-0.1920204,-0.106678,-0.1280136,5.174852,-14.1563635,0.320034,27.84334,0.1920204,0.0853424,0.106678
5,0.0,-0.5292658,77.29237,0.0,0.0,0.0,-11.443323,0.455528,-0.1791075,24.02909,-12.58648,-0.4894738,-11.457636,0.4554908,-0.1792242,24.05953,-12.602606,-0.4894819,0.1463809,-0.1097857,0.0914881,4.0551,14.361678,-0.6303917,28.526358,-0.3545954,-0.1969974,-0.2363969,4.705191,-14.4995775,0.5909922,28.132364,0.3545954,0.1575979,0.1969974
6,0.0,-0.8634462,77.29237,0.0,0.0,0.0,-11.4243555,0.7432258,-0.2919357,23.986326,-12.563862,-0.7985026,-11.447737,0.7431267,-0.2922468,24.036047,-12.590205,-0.798524,0.2388064,-0.1791048,0.149254,2.9978275,14.747272,-1.0284235,29.173162,-0.5784882,-0.3213824,-0.3856588,4.058389,-14.97224,0.9641471,28.530397,0.5784882,0.2571059,0.3213824
7,0.0,-1.2924849,77.29237,0.0,0.0,0.0,-11.389751,1.1127334,-0.4362812,23.907913,-12.522399,-1.1951958,-11.424846,1.1125108,-0.4369802,23.982538,-12.5619335,-1.1952437,0.3574671,-0.2681003,0.2234169,1.6404452,15.242317,-1.5394381,30.003561,-0.8659339,-0.4810744,-0.5772893,3.2279909,-15.57907,1.4432231,29.04141,0.8659339,0.3848595,0.4810744
8,0.0,-1.8157314,77.29237,0.0,0.0,0.0,-11.331771,1.5636904,-0.611219,23.776173,-12.452743,-1.6788758,-11.38131,1.5632496,-0.6126052,23.881493,-12.508539,-1.6789702,0.5021832,-0.3766374,0.3138645,-0.0149894,15.846064,-2.1626606,31.016298,-1.2164966,-0.6758314,-0.8109976,2.2152543,-16.319147,2.0274942,29.664633,1.2164966,0.5406652,0.6758314
9,0.0,-2.4289951,77.29237,0.0,0.0,0.0,-11.241335,2.0928257,-0.8141396,23.570433,-12.343969,-2.2455394,-11.308128,2.0920324,-0.8166393,23.712389,-12.419171,-2.2457075,0.6717958,-0.5038468,0.4198723,-1.9552178,16.553677,-2.8930993,32.20326,-1.6273685,-0.9040935,-1.0849123,1.0282911,-17.18654,2.7122808,30.395073,1.6273685,0.7232748,0.9040935
10,0.0,-3.1249905,77.29237,0.0,0.0,0.0,-11.10845,2.694375,-1.0407678,23.268122,-12.184149,-2.8882616,-11.195403,2.6930513,-1.0449538,23.45284,-12.2820015,-2.8885376,0.8642896,-0.6482172,0.540181,-4.157191,17.356749,-3.7220776,33.55035,-2.0936687,-1.1631492,-1.395779,-0.3187986,-18.170954,3.489448,31.22405,2.0936687,0.9305194,1.1631492
11,0.0,-3.893784,77.29237,0.0,0.0,0.0,-10.922667,3.3604856,-1.2852293,22.845919,-11.960957,-3.597608,-11.032868,3.3584063,-1.2918385,23.07988,-12.084887,-3.5980313,1.0769174,-0.8076881,0.6730734,-6.5894814,18.24382,-4.6377635,35.038338,-2.608742,-1.4493011,-1.7391613,-1.8067878,-19.25833,4.3479033,32.139736,2.608742,1.1594409,1.4493011
