Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,0.0,0.0,0.0,5.7295775,13.750985,0.0,27.50197,0.0,0.0,0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,0.0049466,77.29237,0.0,0.0,0.0,-11.459221,-0.004257,0.0016752,24.064367,-12.605145,0.0045748,-11.459088,-0.0042571,0.0016752,24.064081,-12.604995,0.0045748,-0.0014266,0.0010699,0.0008916,5.720127,13.757893,-0.0054523,27.50779,-0.0032714,0.0014539,-0.0018174,5.7141294,-13.75662,0.0058158,27.511423,0.0032714,-0.0018174,0.0021809
2,0.0,0.0376371,77.29237,0.0,0.0,0.0,-11.4596195,-0.0323906,0.0127464,24.065207,-12.605591,0.0348083,-11.458603,-0.0323908,0.0127458,24.063044,-12.6044445,0.0348083,-0.0108545,0.0081409,0.0067841,5.6576705,13.8035345,-0.0414849,27.546225,-0.024891,0.0110626,-0.0138283,5.612037,-13.793855,0.0442506,27.573881,0.024891,-0.0138283,0.016594
3,0.0,0.1206684,77.29237,0.0,0.0,0.0,-11.460335,-0.1038471,0.0408674,24.066658,-12.60636,0.1115991,-11.457074,-0.103849,0.0408614,24.059725,-12.602687,0.1115987,-0.0348007,0.0261005,0.0217504,5.499036,13.919459,-0.1330049,27.643843,-0.0798029,0.035468,-0.044335,5.3527308,-13.888426,0.1418719,27.732515,0.0798029,-0.044335,0.053202
4,0.0,0.2713771,77.29237,0.0,0.0,0.0,-11.460542,-0.2335463,0.0919093,24.06679,-12.606436,0.2509804,-11.453208,-0.2335561,0.0918786,24.051193,-12.598172,0.2509782,-0.0782649,0.0586987,0.0489156,5.211101,14.129873,-0.2991212,27.821037,-0.1794727,0.0797657,-0.0997071,4.882067,-14.060079,0.3190626,28.02045,0.1794727,-0.0997071,0.1196485
5,0.0,0.5022297,77.29237,0.0,0.0,0.0,-11.458134,-0.4322223,0.1700732,24.060734,-12.603242,0.4644786,-11.444553,-0.4322558,0.1699681,24.031853,-12.58794,0.4644714,-0.1448426,0.1086319,0.0905266,4.770048,14.452181,-0.5535749,28.092455,-0.3321449,0.14762,-0.184525,4.161115,-14.323012,0.5904798,28.4615,0.3321449,-0.184525,0.22143
6,0.0,0.8212129,77.29237,0.0,0.0,0.0,-11.449371,-0.7067726,0.2779742,24.039892,-12.592236,0.759469,-11.427138,-0.7068622,0.2776928,23.992613,-12.567187,0.7594496,-0.236837,0.1776278,0.1480231,4.160618,14.897532,-0.9051692,28.467485,-0.5431015,0.2413784,-0.3017231,3.1649318,-14.686328,0.9655138,29.07093,0.5431015,-0.3017231,0.3620677
7,0.0,1.2322239,77.29237,0.0,0.0,0.0,-11.428755,-1.0606194,0.4166846,23.991642,-12.566745,1.1395261,-11.395311,-1.0608217,0.4160495,23.92053,-12.52907,1.1394823,-0.3553722,0.2665292,0.2221076,3.3753653,15.471373,-1.3581996,28.950716,-0.8149198,0.3621866,-0.4527332,1.8813456,-15.154459,1.4487462,29.856186,0.8149198,-0.4527332,0.5432798
8,0.0,1.7354602,77.29237,0.0,0.0,0.0,-11.3891115,-1.4940798,0.5857418,23.899563,-12.518088,1.604771,-11.341802,-1.4944823,0.5844766,23.79898,-12.464802,1.6046847,-0.5005052,0.3753788,0.3128157,2.4139118,16.173973,-1.912884,29.542383,-1.1477305,0.5101024,-0.6376281,0.3097394,-15.727633,2.0404096,30.817638,1.1477305,-0.6376281,0.7651536
9,0.0,2.3278108,77.29237,0.0,0.0,0.0,-11.32187,-2.0047417,0.7831373,23.744097,-12.435928,2.1522183,-11.257953,-2.0054696,0.7808448,23.608246,-12.36396,2.1520636,-0.6713384,0.5035038,0.4195866,1.2822025,17.00099,-2.5657933,30.238823,-1.539476,0.6842116,-0.8552644,-1.5401701,-16.402306,2.7368462,31.949347,1.539476,-0.8552644,1.0263172
10,0.0,3.003245,77.29237,0.0,0.0,0.0,-11.217441,-2.587838,1.0053108,23.503517,-12.308784,2.7761245,-11.134068,-2.5890586,1.0014532,23.326385,-12.21495,2.7758691,-0.8661332,0.6495998,0.5413332,-0.0082418,17.94401,-3.3102806,31.032938,-1.9861681,0.8827415,-1.1034268,-3.6495504,-17.17161,3.530966,33.23979,1.9861681,-1.1034268,1.3241122
11,0.0,3.7532043,77.29237,0.0,0.0,0.0,-11.065655,-3.2366076,1.2471782,23.15501,-12.124594,3.4683464,-10.959795,-3.238535,1.2410585,22.93024,-12.00553,3.4679525,-1.0824207,0.8118156,0.676513,-1.441069,18.991074,-4.1369114,31.914679,-2.482147,1.1031765,-1.3789705,-5.9916716,-18.025795,4.412706,34.67262,2.482147,-1.3789705,1.6547645
12,0.0,4.566992,77.29237,0.0,0.0,0.0,-10.856146,-3.9426413,1.5022182,22.675713,-11.871276,4.21871,-10.724465,-3.9455388,1.4929576,22.39634,-11.723301,4.2181363,-1.3171161,0.9878371,0.8231976,-2.9958413,20.127253,-5.0338955,32.87146,-3.0203373,1.3423721,-1.6779652,-8.533127,-18.952677,5.3694882,36.227394,3.0203373,-1.6779652,2.0135581
13,0.0,5.4321604,77.29237,0.0,0.0,0.0,-10.578665,-4.696203,1.7626262,22.043552,-11.537169,5.015398,-10.41733,-4.700389,1.7491345,21.70161,-11.356072,5.014605,-1.5666299,1.1749725,0.9791437,-4.648781,21.33517,-5.987514,33.888653,-3.5925083,1.5966705,-1.9958382,-11.235046,-19.938084,6.386682,37.88033,3.5925083,-1.9958382,2.3950057
14,0.0,6.3349075,77.29237,0.0,0.0,0.0,-10.22324,-5.4865313,2.0195372,21.237768,-11.111307,5.8453474,-10.02762,-5.4923835,2.0004659,20.82368,-10.892027,5.8443027,-1.8269814,1.370236,1.1418633,-6.373515,22.595554,-6.982553,34.950027,-4.189532,1.8620142,-2.327518,-14.054325,-20.966291,7.4480567,39.605064,4.189532,-2.327518,2.7930212
15,0.0,7.260462,77.29237,0.0,0.0,0.0,-9.780142,-6.3021197,2.263298,20.238968,-10.58344,6.694666,-9.544345,-6.3100915,2.2369585,19.740578,-10.319553,6.6933537,-2.0939102,1.5704328,1.308694,-8.141823,23.88778,-8.00273,36.03822,-4.8016386,2.1340616,-2.667577,-16.944828,-22.020475,8.536246,41.373375,4.8016386,-2.667577,3.2010925
16,0.0,8.193474,77.29237,0.0,0.0,0.0,-9.239552,-7.1309943,2.4837477,19.028458,-9.943693,7.5490527,-8.955632,-7.14164,2.4479659,18.429403,-9.6265545,7.5474825,-2.3629901,1.7722425,1.4768689,-9.924379,25.190416,-9.031129,37.135178,-5.4186773,2.408301,-3.0103765,-19.858622,-23.083153,9.633204,43.15593,5.4186773,-3.0103765,3.6124516
17,0.0,9.118408,77.29237,0.0,0.0,0.0,-8.590697,-7.961006,2.6704352,17.586441,-9.181599,8.394217,-8.247244,-7.975039,2.6222694,16.863194,-8.798775,8.392442,-2.6297402,1.9723052,1.6435876,-11.691503,26.481775,-10.050623,38.222637,-6.030374,2.680166,-3.3502078,-22.747187,-24.136631,10.720664,44.923054,6.030374,-3.3502078,4.020249
18,0.0,10.019931,77.29237,0.0,0.0,0.0,-7.819983,-8.780164,2.812628,15.887965,-8.283956,9.216296,-7.3992143,-8.798585,2.7477777,15.003818,-7.816041,9.214441,-2.8897386,2.1673038,1.8060867,-13.4138975,27.740448,-11.044312,39.282574,-6.6265874,2.94515,-3.6814375,-25.562641,-25.163443,11.7806,46.645447,6.6265874,-3.6814375,4.417725
19,0.0,10.883301,77.29237,0.0,0.0,0.0,-6.906656,-9.577109,2.898774,13.893733,-7.2299623,10.0022745,-6.3775377,-9.60151,2.8101554,12.784487,-6.6430087,10.000594,-3.1387339,2.3540504,1.9617085,-15.063401,28.945856,-11.99595,40.297653,-7.1975694,3.1989198,-3.99865,-28.258944,-26.146801,12.795679,48.29495,7.1975694,-3.99865,4.79838
20,0.0,11.694763,77.29237,0.0,0.0,0.0,-5.8114524,-10.341931,2.9143898,11.526255,-5.9785995,10.740426,-5.1086783,-10.375455,2.7877762,10.056526,-5.2010036,10.739488,-3.3727589,2.5295691,2.1079743,-16.613733,30.078787,-12.890371,41.2517,-7.7342224,3.4374323,-4.29679,-30.793139,-27.071037,13.749729,49.845284,7.7342224,-4.29679,5.1561484
21,0.0,12.441934,77.29237,0.0,0.0,0.0,-4.4372687,-11.068353,2.8338478,8.58793,-4.425291,11.420987,-3.3555508,-11.120485,2.6260583,6.3313823,-3.2315238,11.422546,-3.5882423,2.6911817,2.2426512,-18.041231,31.121965,-13.713929,42.13016,-8.228357,3.6570475,-4.5713096,-33.126553,-27.922049,14.62819,51.27278,8.228357,-4.5713096,5.4855714
22,0.0,13.114195,77.29237,0.0,0.0,0.0,-2.3577585,-11.766791,2.5627048,4.1972537,-2.1036177,12.03878,-0.3370872,-11.856518,2.1507874,-0.0065254,0.1202492,12.047268,-3.7821217,2.8365908,2.3638258,-19.325611,32.060547,-14.454917,42.92055,-8.67295,3.8546443,-4.8183055,-35.22602,-28.68773,15.418577,52.557163,8.67295,-4.8183055,5.7819667
23,0.0,13.703078,77.29237,0.0,0.0,0.0,-0.353421,-12.381079,2.2479892,-0.0134399,0.1229778,12.580368,-0.355847,-12.371185,2.2471206,-0.0072691,0.1195336,12.570483,-3.9519548,2.963966,2.4699717,-20.450697,32.882725,-15.104005,43.61291,-9.062403,4.0277348,-5.0346684,-37.0651,-29.358458,16.110939,53.682247,9.062403,-5.0346684,6.0416017
24,0.0,14.202664,77.29237,0.0,0.0,0.0,-0.3699016,-12.817301,2.3297167,-0.0143111,0.122462,13.023822,-0.3723916,-12.806088,2.3288262,-0.0078784,0.1188818,13.012636,-4.096035,3.0720263,2.5600219,-21.405176,33.58023,-15.654666,44.200283,-9.392799,4.1745777,-5.218222,-38.62531,-29.927471,16.69831,54.636723,9.392799,-5.218222,6.261866
25,0.0,14.609968,77.29237,0.0,0.0,0.0,-0.3837528,-13.171771,2.396331,-0.0150343,0.1220256,13.384185,-0.3862462,-13.159456,2.3954117,-0.0084826,0.1183855,13.371912,-4.213501,3.1601255,2.6334379,-22.183346,34.14889,-16.10361,44.679153,-9.662166,4.2942953,-5.36787,-39.897316,-30.391382,17.177181,55.414898,9.662166,-5.36787,6.4414434
26,0.0,14.9253235,77.29237,0.0,0.0,0.0,-0.3947014,-13.445481,2.4478903,-0.0156652,0.1217114,13.662456,-0.3972448,-13.432296,2.4469593,-0.0089186,0.1179707,13.649324,-4.3044496,3.2283373,2.690281,-22.785847,34.589184,-16.451206,45.049927,-9.870724,4.3869886,-5.483735,-40.882175,-30.750563,17.547955,56.017403,9.870724,-5.483735,6.5804825
27,0.0,15.152789,77.29237,0.0,0.0,0.0,-0.4042502,-13.641207,2.4854934,-0.0129142,0.1198008,13.854118,-0.4054302,-13.628645,2.4841628,-0.0089972,0.1175428,13.848827,-4.37005,3.2775376,2.7312813,-23.220427,34.906757,-16.701925,45.31736,-10.021155,4.453847,-5.5673084,-41.59255,-31.009645,17.815388,56.451973,10.021155,-5.5673084,6.6807704
