Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,0.0,0.0,0.0,5.7295775,13.750985,0.0,27.50197,0.0,0.0,0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,0.0029742,77.29022,0.0,0.0,0.0,-11.467936,-0.0025595,0.0010077,24.082901,-12.6149645,0.0027507,-11.467855,-0.0025595,0.0010077,24.08273,-12.614874,0.0027507,-0.0013352,0.0010014,0.0008345,5.720616,13.757534,-0.0051702,27.507488,-0.0031021,0.0013787,-0.0017234,5.7149286,-13.756328,0.0055149,27.510935,0.0031021,-0.0017234,0.0020681
2,0.0,0.0226478,77.276024,0.0,0.0,0.0,-11.525835,-0.0194859,0.0076941,24.206038,-12.6802025,0.0209499,-11.525227,-0.019486,0.0076939,24.204742,-12.679517,0.0209499,-0.0101669,0.0076252,0.0063543,5.661336,13.800855,-0.0393701,27.543968,-0.0236221,0.0104987,-0.0131234,5.618029,-13.791667,0.0419948,27.570215,0.0236221,-0.0131234,0.015748
3,0.0,0.0726713,77.23992,0.0,0.0,0.0,-11.671652,-0.0624916,0.0248592,24.516146,-12.844507,0.0672546,-11.669723,-0.0624923,0.024857,24.512043,-12.842334,0.0672544,-0.0326233,0.0244674,0.0203895,5.510607,13.911005,-0.1263293,27.636723,-0.0757976,0.0336878,-0.0421098,5.3716445,-13.881526,0.1347513,27.720943,0.0757976,-0.0421098,0.0505317
4,0.0,0.1635762,77.174324,0.0,0.0,0.0,-11.931688,-0.1405259,0.0566412,25.069149,-13.13753,0.1515116,-11.927437,-0.1405294,0.0566305,25.060104,-13.132738,0.1515108,-0.0734319,0.0550739,0.0458949,5.2366953,14.11117,-0.2843553,27.805283,-0.1706132,0.0758281,-0.0947851,4.923904,-14.044819,0.3033124,27.994854,0.1706132,-0.0947851,0.1137421
5,0.0,0.3030021,77.07371,0.0,0.0,0.0,-12.318931,-0.2599281,0.1068157,25.892618,-13.57393,0.2810198,-12.311292,-0.2599398,0.1067799,25.876366,-13.565315,0.281017,-0.1360223,0.1020167,0.0850139,4.8165817,14.418175,-0.5267284,28.063818,-0.3160371,0.1404609,-0.1755762,4.23718,-14.295274,0.5618437,28.41497,0.3160371,-0.1755762,0.2106914
6,0.0,0.4959239,76.93449,0.0,0.0,0.0,-12.83375,-0.4246074,0.1789642,26.987228,-14.154144,0.460781,-12.821724,-0.424638,0.1788721,26.961637,-14.140577,0.4607733,-0.2226279,0.1669709,0.1391424,4.2352757,14.842976,-0.8620971,28.421543,-0.5172583,0.2298926,-0.2873657,3.286969,-14.641819,0.9195703,28.996275,0.5172583,-0.2873657,0.3448388
7,0.0,0.7448796,76.75483,0.0,0.0,0.0,-13.466248,-0.6362586,0.2764773,28.331728,-14.867014,0.6937301,-13.448987,-0.6363254,0.2762785,28.294989,-14.847533,0.6937123,-0.3343879,0.2507909,0.2089924,3.4851313,15.391158,-1.294873,28.883171,-0.7769238,0.3452995,-0.4316243,2.0607708,-15.089023,1.3811979,29.74642,0.7769238,-0.4316243,0.5179492
8,0.0,1.050197,76.5345,0.0,0.0,0.0,-14.199551,-0.8946058,0.4024151,29.889866,-15.6934595,0.9809405,-14.176395,-0.8947348,0.4020386,29.84056,-15.667302,0.9809038,-0.4714495,0.3535872,0.294656,2.5651586,16.063446,-1.8256263,29.449308,-1.0953758,0.4868336,-0.6085421,0.5569698,-15.637467,1.9473346,30.66639,1.0953758,-0.6085421,0.7302506
9,0.0,1.4102217,76.27469,0.0,0.0,0.0,-15.013105,-1.1976624,0.5592896,31.61742,-16.610163,1.3217996,-14.98358,-1.1978884,0.5586434,31.554518,-16.57678,1.3217313,-0.6330702,0.4748026,0.3956689,1.4803439,16.856195,-2.4514809,30.116882,-1.4708886,0.6537282,-0.8171603,-1.2162851,-16.284184,2.614913,31.751207,1.4708886,-0.8171603,0.9805924
